ID,Director,STARmeter
nm2295916,Ian MacAllister McDonald,139736
nm0846070,Kristoffer Tabori,13659
nm3701958,Manuk Depoyan,692843
nm0011042,Ash Adams,52653
nm2919268,Nick Sasso,343163
nm5521959,Mercedes Bryce Morgan,82823
nm7403490,Tzu-Hsuan Hung,2096194
nm2625452,Jay Kanzler,7944997
nm1162230,Joe Marino,376304
nm6786064,Hamza Zaman,247718
nm8632526,Einar Gabbassov,1947074
nm0510816,Jean-Pierre Limosin,338816
nm9543933,Sarjun,445669
nm0228858,Jamie Dixon,663806
nm0271708,Georg Fenady,131278
nm0367895,Patrick Hasburgh,180082
nm0840412,Tammi Sutton,262615
nm0052217,Monty Banks,97218
nm1016748,Tim Chambers,373900
nm1540978,Andoy Ranay,197793
nm0355790,Kenneth J. Hall,132605
nm0831370,Michael Stokes,253986
nm1059173,Ivaylo Penchev,600619
nm0242882,Max Martini,4067
nm5748757,Martika Ramirez Escobar,223782
nm0450106,Emmanuel Kervyn,231541
nm4954408,Rudy Riverón Sánchez,318302
nm1319884,Andrew Prendergast,192161
nm0433588,Óskar Jónasson,251055
nm0150686,James C. Wasson,687145
nm0580669,James Merendino,43036
nm0413518,Faye Jackson,309300
nm0053268,Uri Barbash,508376
nm1818032,Lee Isaac Chung,15015
nm3207292,Zhora Kryzhovnikov,121829
nm6719069,Jeff Janke,456080
nm0587479,Enzo Milioni,245484
nm0723309,Umberto Riccioni Carteni,407390
nm1117510,Juliane Block,327459
nm6747407,Russell Dobson,9805090
nm0448377,Wayne Kennedy,591216
nm3054468,Nic Postiglione,393831
nm4677186,Sophia Cacciola,144537
nm1333986,Susi Ganesan,328438
nm0233585,Jacques Dorfmann,345866
nm12839535,Marescotti Ruspoli,1246814
nm0150894,Frankie Chan,122759
nm0896714,Christian Viel,434111
nm1333852,Sepideh Farsi,201485
nm0723830,Jefferson Richard,394577
nm0443329,John Kaye,274630
nm0776205,Bob Schultz,450618
nm9311308,Richard Weston,976740
nm1384079,Dylan Vox,30782
nm1743645,Steph Du Melo,856406
nm7954017,Vishal Furia,122177
nm2008726,Jennifer Clary,903250
nm3769292,Shôjirô Nakazawa,1976706
nm3431151,Rob Hawk,983587
nm5485113,Vladimir Uglichin,4937132
nm2127004,Philippe Aractingi,372375
nm6832035,Judd Brannon,388203
nm0943120,Ga-Kan Woo,892300
nm0787257,Dirk Shafer,240670
nm3780051,Todd Randall,618509
nm0218252,Richard Dembo,1543645
nm0567979,Rodney McDonald,254345
nm0403225,Jianqi Huo,400474
nm0166058,William Clemens,283503
nm3112190,Carlos Marques-Marcet,130150
nm0336091,Paul Grau,304888
nm6126841,Joe Gawalis,278104
nm4192335,Ray Raghavan,1838951
nm0156017,Christopher Scott Cherot,179493
nm0596701,Paul Naschy,26686
nm2627662,Jean-Christophe Meurisse,163133
nm2410940,LazRael Lison,234918
nm6928014,Jacen Tan,6208822
nm3503537,Atsushi Mimura,6143244
nm0168892,Scott Coffey,18107
nm1665910,Leander Basannavar,1371687
nm1346075,James Eaves,240536
nm0300818,Jack Gage,476660
nm1251009,Giada Colagrande,5462
nm2705070,Fabio W. Silva,1173502
nm0947303,Hung-Wei Yeh,4000282
nm2781723,Jessica Cameron,36381
nm2524051,Lexi Giovagnoli,14982
nm0838725,Jeremy Summers,316169
nm6232113,Dong-wook Han,502250
nm0642200,Jevon O'Neill,537948
nm0032714,Sharif Arafah,175297
nm7223111,Assaf Ben Shetrit,190278
nm1399485,Velraj,226750
nm4104369,Ilya Uchitel,11555361
nm3515291,Greg Daniel,9810873
nm0015425,Katsuhito Akiyama,381061
nm1284242,Travis Romero,581403
nm0951492,Miguel Zacarías,257647
nm0049577,Antony Balch,433959
nm0270565,J.D. Feigelson,276203
nm11031870,Shamzu Zayba,862332
nm0000725,Joey Lauren Adams,2952
nm0017562,Tom Alderman,502622
nm0006372,Armando Crispino,328458
nm0278780,Michael Fischa,189070
nm0904225,Pavle Vuckovic,271523
nm13124567,Suhaas Meera,1585799
nm9601494,Olivier Pairoux,748197
nm0692530,Carlos Portugal,313588
nm0724249,Sig Shore,318189
nm11672085,Yoon Een-Kyoung,1421244
nm4285836,Lindsey Schmitz,297109
nm3015182,Gi-ho Ha,8991601
nm0690642,Edoardo Ponti,17680
nm0834744,Herbert L. Strock,242996
nm0999502,Rajiv Babbar,407176
nm0629191,Ramin Niami,559104
nm0001703,Maximilian Schell,5903
nm1531261,Graham Cantwell,752429
nm0919909,Anne Welles,239715
nm2348076,Matt Sconce,410424
nm1673520,Nino Aldi,104430
nm0396017,Dan Hoskins,6315859
nm8628571,Lee Esposito,999240
nm0241870,Rockmond Dunbar,7381
nm0689319,Patrik-Ian Polk,144708
nm0573934,Timothy McNeil,104177
nm2840629,Steve Rahaman,513659
nm7031421,Jake O'Hare,10545035
nm11205257,Yoon-jae Ha,12766727
nm1248456,Cordula Kablitz-Post,490155
nm0358497,Robert Hammer,265588
nm1704400,Peter Szewczyk,681956
nm0238621,David Drury,146324
nm2105129,Angelo Defanti,2069903
nm2318036,Christopher Donaldson,628154
nm3806890,Ryan Callaway,210080
nm0004591,John Fasano,101271
nm0698781,Federico Prosperi,698780
nm0801040,Jane Simpson,468122
nm1090067,Jesse D. Ikeman,213228
nm2803289,Gus Krieger,233921
nm0339245,Maggie Greenwald,105523
nm0213940,Henri Decoin,104001
nm0034899,Adolfo Aristarain,85523
nm0626090,Jack Neo,115305
nm0015037,Lütfi Akad,179173
nm1698387,Julio Cesar Estrada,747322
nm1823279,Eduardo Schuldt,304505
nm0233617,Enzo Doria,587500
nm4005333,Mark Bessenger,261853
nm3568020,Marcelo Antunez,801958
nm0859985,Christopher Thompson,240131
nm0308042,Philippe Garrel,61418
nm1852103,Donald Rice,352642
nm2294083,Oksana Bychkova,467752
nm2438791,Mirrah Foulkes,16743
nm0223919,Daniel di Grado,120563
nm0211278,Alessandra de Rossi,93005
nm5162480,Toshiaki Kidokoro,551431
nm0438583,Jack Kaprielian,10964703
nm0253531,Jan Eliasberg,249903
nm7848049,Vipin Das,78403
nm8633544,Xu Jizhou,8787860
nm0001844,Frank Whaley,4757
nm0904937,Sergio Véjar,427908
nm1326089,Robert MacLean,388333
nm0685314,Mark Pirro,217510
nm0059835,Harry Basil,111531
nm1667095,Stuart Brennan,62407
nm0101521,Tim Boxell,410589
nm0444011,Johnny Kearns,435674
nm1834899,Cornelia Duryée,293320
nm0916328,William Webb,275611
nm1729063,Mert Baykal,141864
nm0563440,Patricia Mazuy,192275
nm0108707,Alan Bridges,184718
nm2085977,Ashley Thorpe,363519
nm0267740,Donald Farmer,31086
nm0682592,Piero Pierotti,936048
nm4341114,Dustin Ferguson,46539
nm3035042,Keinosuke Hara,1528738
nm10184801,V. Vignarajan,488307
nm5118110,Tyler Cole,1673992
nm12230015,Walker James,13214236
nm2568271,Lise I. Osvoll,1910802
nm0004937,Jamie Foxx,1855
nm0257638,John English,185896
nm0001901,Chantal Akerman,15782
nm2012022,Brett A. Hart,99092
nm7284478,Dana Cowden,332076
nm0689983,Jindrich Polák,112462
nm1219266,Mark Cartier,89737
nm0003373,James P. Hogan,327030
nm1831714,Jim Torres,374778
nm1484928,Neil Johnson,227545
nm4927843,Niyi Akinmolayan,731316
nm3607398,Suseenthiran,235768
nm0102516,Serge Bozon,198172
nm0355126,Trey Haley,114431
nm0827051,Jason Robert Stephens,1163718
nm0358530,Rumle Hammerich,295776
nm8188224,Steven Perez,841400
nm2994121,Nic Auerbach,597371
nm0001602,Guy Pearce,958
nm0444831,Don Keeslar,839534
nm0242064,Peter Duncan,164859
nm5703265,Conor Boru,173922
nm0515491,Carlo Lizzani,93441
nm1742910,Ingrid Jungermann,190281
nm0316592,Rodney Gibbons,308809
nm0401975,Bill Humphreys,1421584
nm0794971,Del Shores,110098
nm4525492,Claire Andrew,118158
nm0926892,David Wickes,246197
nm1951824,Rashane Limtrakul,12645503
nm0008150,Daoud Abdel Sayed,261718
nm0555476,Seiji Maruyama,566143
nm0397678,William K. Howard,133665
nm0236405,Julian Doyle,278949
nm3074720,Dennis Ho,347073
nm3590611,Nerina De Jager,696963
nm8313296,Kevin Lien,596478
nm3462170,Qaushiq Mukherjee,120687
nm1580357,Mariano Peralta,311335
nm1938432,Scott Ryan,7238
nm0436379,Kamal Ahmed,85573
nm1007344,Kantz,470009
nm1103123,Marcelo Gomes,71913
nm1836724,Femi Oyeniran,156238
nm0786033,Parmeet Sethi,78871
nm0625725,Ryan Nelson,195758
nm2397128,Darrin James,914809
nm1270504,A.W. Vidmer,591821
nm0887635,Kees Van Oostrum,200487
nm0684762,Juan Pinzás,667711
nm3075106,Elliot Feld,178691
nm0419884,Vadim Jean,120019
nm11291485,Anas Khan,727416
nm1939136,Jessica Sonneborn,68054
nm0294758,Martin Fric,166789
nm9624320,Palani,2163654
nm0295031,Russell Friedenberg,214826
nm0108122,Bryan Brewer,262942
nm0613318,Martin Munthe,369504
nm0760196,Paul Sampson,68629
nm1623692,Erica Fae,278699
nm0528927,Francis D. Lyon,207271
nm0595936,Geethu Mohandas,39689
nm9610998,Alex Sebastian,1758593
nm3442835,Brett Anstey,11809775
nm1135265,Olias Barco,664183
nm0503622,Joseph Lerner,538102
nm0272059,Leslie Fenton,70081
nm3603277,Nizam Razak,439158
nm2488216,Boris Lojkine,520745
nm2038876,Danny Buday,320444
nm0200847,Erika Dapkewicz,359567
nm0084388,Matt Bissonnette,76124
nm0637726,Simon Nuchtern,216936
nm0355217,Simo Halinen,604740
nm10051831,D.J. Red,1802934
nm0379445,Jaime Humberto Hermosillo,172122
nm1984504,K.V. Guhan,280288
nm5680680,Saiji Yakumo,1765120
nm0037790,Karen Arthur,78620
nm0276634,Paulo Figueiredo,262123
nm4535097,Yasir Alyasiri,196099
nm0290131,Dean Francis,192929
nm0517521,Bruce Logan,278468
nm0330700,Berry Gordy,54929
nm0956205,Rafal Zielinski,98192
nm0399007,Jeong-lee Hwang,50436
nm2485374,Rebecca Addelman,133317
nm4285196,Mickey Reece,104332
nm0000069,Frank Sinatra,4827
nm0645038,Lisa Ohlin,244122
nm0892612,François Velle,233151
nm0792905,Raam Shetty,214734
nm8438853,Faraz Shariat,149266
nm5617606,German Acuña,1536375
nm0946883,Nai-Hoi Yau,439501
nm0832617,Scott Storm,511100
nm0263179,Rodney Evans,283140
nm4098870,Alice Millar,524830
nm1825288,Junichi Fujisaku,1013427
nm1752025,Hunter Lee Hughes,432454
nm6736610,Seth McTigue,248569
nm0780678,Nick Searcy,4317
nm0211529,Simon De Selva,404723
nm1622138,Aaron McCann,307658
nm1637400,Rob Burke,316689
nm1312015,Christopher Hutson,251778
nm1782153,Gbenga Akinnagbe,8189
nm0853393,Ryuta Tasaki,449219
nm6442103,Deekay,152574
nm0793836,Sofia Shinas,14466
nm0202810,Alki David,125321
nm3442103,Chakri Toleti,293815
nm4918674,Mikey McGregor,11936792
nm0896509,Steven Vidler,36846
nm0948021,Ho Yim,225897
nm7447165,Raaj Shaandilyaa,109179
nm3901850,Kôji Maeda,2146939
nm9728537,Dana Killebrew,6304295
nm4851826,Steven L. Fawcette,209855
nm4720830,Kevin Alexander Boon,802474
nm4883553,Oleh Sentsov,236679
nm0827597,William Sterling,694587
nm5699955,Jesse Mast,8466354
nm0836495,Antoni Stutz,2058974
nm0617407,Aleksi Mäkelä,160313
nm8467060,Arjun Jandyala,372785
nm9644958,Jack Dignan,804225
nm0800872,Megan Simpson Huberman,368440
nm2134362,Peter 'Drago' Tiemann,254632
nm0415494,Stanley R. Jaffe,207651
nm11301554,David Tate,7807030
nm0404886,Luke Hyams,136313
nm0771609,Stewart Schill,155830
nm0621469,Silvio Narizzano,123199
nm0487878,Francisco Lara Polop,210648
nm3105152,Mike Lombardo,1549783
nm1224554,Vladan Nikolic,90711
nm0696414,Gaylene Preston,595662
nm0047222,David Bailey,118472
nm0223250,Patrick Dewolf,1388998
nm0348321,Hrafn Gunnlaugsson,212253
nm0161229,Heung-sun Jeong,2807283
nm2774632,Brendan Jackson Rogers,552266
nm0750709,Steven Rush,441421
nm1294668,Marc Saltarelli,459726
nm3775523,AJ Jones,163495
nm2373910,Darren Berry,1437890
nm4426543,Chin-Chung Chan,1841970
nm2925572,Tom Petch,200685
nm0427942,Don Jones,227197
nm0638035,William Nunez,202282
nm3595665,Thiru,383195
nm0414642,Stanley Jacobs,711126
nm5177110,Suneel Tripuraneni,7605072
nm11550374,Rama S.N.,12381826
nm4459768,Sam Patton,665526
nm0898524,Vinayan,175239
nm1892072,Tara Pirnia,206348
nm1244760,Amole Gupte,93186
nm3010160,Nick Gregorio,964037
nm6196575,Alexander Henderson,226706
nm13361963,Vasiliy Bistrov,4580357
nm3101037,Angela McCulley,3573778
nm1390830,Kaspar Munk,134291
nm1438245,Anna van der Heide,353279
nm4738893,Lulu Jarmen,1071946
nm0213306,Melissa Monet,120846
nm0428059,F. Richard Jones,320609
nm0280416,Ian Fitzgibbon,50578
nm0916675,Marco Weber,1068559
nm1722785,Rafal Sokolowski,306328
nm0595097,Rokuro Mochizuki,197228
nm0064415,William Beaudine,56473
nm2168869,Francesco Bori,1405656
nm0632152,Anders Nilsson,124161
nm2966708,Gary King,295202
nm0315800,Gustavo Ghirardi,8301735
nm0788058,Maxwell Shane,347951
nm3008980,Debs Paterson,61045
nm0383304,Howard Higgin,2104385
nm0343939,Didier Grousset,607118
nm1502109,Brian Meece,811128
nm7680825,Santiago León Cuéllar,1418607
nm7668902,Justin Amorim,212315
nm4498957,Lucas Pavetto,8223642
nm4401174,Dustin Mills,145422
nm3495453,Brent Craft,227928
nm0885666,Jim Van Bebber,80139
nm0003763,Sharron Miller,286593
nm3329696,Patrick Makin,800159
nm0848020,Robert Taleghany,886146
nm1374404,Masa Aono,3384318
nm1971433,Harris Demel,11785952
nm2389985,Nini Bull Robsahm,224630
nm0801625,Harry Sinclair,24309
nm3462228,Blake Freeman,236736
nm4216919,Austin Brooks,452948
nm5111029,Leonie Krippendorff,279122
nm0206434,Jeffrey Day,175926
nm0654688,Masaya Ozaki,1071246
nm0649875,Joaquín Oristrell,175704
nm1103479,Jeff Mahler,1838911
nm1561190,Daniel DiMarco,404123
nm0000641,Gary Sinise,2974
nm0151827,Sylvia Chang,34417
nm0483575,Esmé Lammers,626054
nm4119350,Chris Wax,292359
nm0004025,Erik Fleming,507481
nm0620008,Kô Nakahira,521286
nm6462306,Taylor Ri'chard,327025
nm4701812,Takahiro Natori,795473
nm0567757,Frank McDonald,242252
nm1902285,Benoît Godbout,571836
nm0234963,Bill Douglas,185533
nm0894201,Michael Verhoeven,115224
nm0032561,Jean-Marie Pallardy,144102
nm1011887,Parthiban Radhakrishnan,117786
nm0882746,T. Fikret Uçak,1044748
nm0182457,Rocky Costanzo,409607
nm1405515,Carlos Ferrer,802203
nm0415859,Matt Jaissle,236126
nm6168274,Lliam Worthington,1289158
nm0342099,Aurelio Grimaldi,121927
nm0501539,John Lemont,352280
nm0409270,Akira Inoue,360793
nm5602595,Paul Lefevre,415635
nm1018295,Zak Knutson,107080
nm6396668,David Willing,552339
nm3767859,William Sullivan,440694
nm0499448,Gilles Legrand,709992
nm7372422,Sasha Louis Vukovic,1141046
nm2970484,Jason Stoddard,579725
nm1076172,Luis Cámara,404701
nm3240688,Aaron Warwick,476382
nm1310919,Ilo Orleans,415593
nm3815420,Ricky Kennedy,474625
nm1058463,B. Gupta,2451971
nm0450137,Rainy Kerwin,142435
nm5390562,Salamat Mukhammed-Ali,8021832
nm10770267,Archie Hekagery,720854
nm0783629,Edgar Selwyn,645774
nm0032786,Paulo Aragão,1769220
nm4297161,Adam Reider,604922
nm12314697,Anonmymous,8982422
nm0676118,Marek Piestrak,551044
nm0394119,Billy Hopkins,96348
nm2785946,Julio Hernández Cordón,211867
nm1054429,Michael Tully,202982
nm5947733,Richard Switzer,55679
nm1509945,David Scheinmann,690172
nm0661577,Jerry Paris,14635
nm2832785,R.L. Scott,180937
nm0516800,Sondra Locke,1710
nm0014160,Kiumars Poorahmad,678250
nm0001378,Anjelica Huston,3027
nm0658837,Xavier Palud,196849
nm2755490,Amitabh Reza Chowdhury,217741
nm0707952,Kodi Ramakrishna,171841
nm0548957,Ross Kagan Marks,205928
nm0790283,James K. Shea,469325
nm0549954,Jaime Marques,83083
nm2342088,Mark Lund,249294
nm0450480,John Ketcham,2092661
nm0490551,Hung-Chuen Lau,1496380
nm1726531,Michael Rasmussen,222503
nm0728375,Michael Rissi,1466591
nm2532081,Byron Turk,1250588
nm0113132,Blain Brown,281064
nm0756277,Deborah Sahagun,192041
nm0718467,Allen Reisner,184455
nm0684525,Seth Pinsker,505311
nm11266234,Jofin T. Chacko,358372
nm0756548,Yannick Saillet,856930
nm1302411,Rasmus A. Sivertsen,175648
nm0549422,Eugene Marner,327919
nm0893536,Gerardo Vera,288567
nm0354499,G.B. Hajim,236533
nm3769310,Zizou Arvizu,5938448
nm0212563,Adam Deacon,26238
nm0138337,Göran Carmback,777457
nm0947121,Keren Yedaya,241480
nm2670027,Andre Alfa,3193922
nm0094730,Claudio Bonivento,860285
nm0769334,Luigi Scattini,289277
nm3950508,Lily Baldwin,151018
nm2932615,Mark Forstmann,947720
nm0594476,Nanea Miyata,158200
nm4149056,Praveen Sattaru,127283
nm5913274,David Pagan Mariñez,1377247
nm10165873,Wang Qi,1690776
nm9652572,Anuraj Manohar,427521
nm1781063,Joseph Wartnerchaney,720428
nm0571789,Scott W. McKinlay,582866
nm0718001,Jeffrey Reiner,40296
nm2428673,Wesley Chan,452000
nm1028596,Eduardo Chapero-Jackson,204662
nm2983055,Adam White,159873
nm0714844,Amy Redford,18771
nm4309599,Nathan Bucar,1987837
nm0251490,Brett Eichenberger,364652
nm0398824,Hsia Hsu,242256
nm1387177,Atul Sabharwal,138456
nm3726993,Eunhee Huh,8384422
nm2202341,David Blair,545063
nm2637294,Timothy Lanzone,503461
nm0222314,Desmond Devenish,423279
nm0256784,Robert A. Endelson,369768
nm0645091,Terry Ohlsson,1770027
nm3371813,Casey Wilder Mott,513979
nm1729447,Onur Ünlü,57241
nm5084422,Andy Collier,3034510
nm4860790,Michael S. Rodriguez,163430
nm5059164,Paul Allica,172889
nm0088531,Ryan Bliss,333549
nm3184677,Antoinette Jadaone,248107
nm0782266,Peter Sehr,427966
nm0859932,Byron W. Thompson,4030774
nm0177880,Benjamin Cooper,5732964
nm0745866,Russell Rouse,138633
nm8526249,Shiva Nirvana,236370
nm0213798,James D. Deck,609897
nm2269581,Emmett Callinan,1539975
nm3826513,Ranjit Tewari,269221
nm9773988,Gireesaaya,191601
nm8190065,Santa Yamagishi,10634203
nm8484781,Joe W Nowland,755375
nm0959746,Per Åhlin,291130
nm0000032,Charlton Heston,3278
nm0131801,Anya Camilleri,279717
nm4664429,Alex Anwandter,1774293
nm0162407,Tony Cinciripini,1433197
nm4801995,Dante Aubain,539280
nm0280396,Thom Fitzgerald,148538
nm4141599,Kaouther Ben Hania,25694
nm2411665,Ashish R. Mohan,322779
nm2457303,Toshihisa Yokoshima,353902
nm7200929,Sidney Leoni,13032525
nm2015221,Calvin Lee Reeder,74324
nm2748229,Robert Elkins,5511229
nm0002101,Robin Givens,10111
nm0956454,Jean-Jacques Zilbermann,666599
nm0358335,Scott Hamm Duenas,64657
nm1187563,Martin Gooch,174429
nm0078762,Carl Bessai,135830
nm0110133,Gerry O'Hara,246546
nm8994630,Bong-han Kim,12328374
nm11406188,Eka Katili,7600645
nm0855613,John Terlesky,20353
nm0132981,Giacomo Campeotto,496122
nm1651765,Gregory Bayne,812856
nm13312665,Dmitry Koltsov,1705590
nm0005846,Gernot Roll,411283
nm0725935,Josh Ridgway,48962
nm0157873,Lipo Ching,655647
nm5262488,Pavel Khvaleev,364207
nm0270838,Pál Fejös,212790
nm1630429,Teemu Nikki,105365
nm0745498,Aleksandr Rou,361222
nm0133966,Carmine Cangialosi,136203
nm0797655,Jukka-Pekka Siili,443709
nm3667368,Misty Talley,322830
nm0708545,Alfredo Ramos,732173
nm0000808,Paul Auster,86072
nm1274384,Stewart Wade,225685
nm1202362,Stanley D'Costa,1556482
nm0432420,Brian Jun,314832
nm3990510,Meredith Edwards,2103164
nm4969058,Juan Salas,1228327
nm0863633,Peter Timm,1264902
nm2173202,Haim Tabakman,546243
nm3765760,Emily Skye,240537
nm0165062,Zoe Clarke-Williams,311214
nm0905960,Joshua Wagner,393273
nm3845484,Vicky S. Kumar,1894688
nm0247826,Isaac H. Eaton,455271
nm0241031,Doc Duhame,136538
nm0115500,James Bruce,189987
nm0381450,David Hess,36222
nm14174608,Kenji Yamauchi,4684806
nm2838555,Anthony Woodley,413659
nm0839645,Alla Surikova,380980
nm1940999,Adam Wong,1514021
nm2444473,Matthew Atkinson,383845
nm4350997,Samuel Bartlett,362194
nm8030708,Fabien Cavacas,10653153
nm5432920,Nirmal Sahadev,424358
nm0205541,Tammy Davis,157810
nm5044884,Dou Xiao,2812260
nm2146634,Michael Jaja,484420
nm1458108,Pyotr Buslov,415001
nm3191126,Steven J. Mihaljevich,224572
nm4726444,Peter Stylianou,244196
nm1865534,Mohamed Al Daradji,211108
nm0270502,Mu Fei,222224
nm2759405,Robert Mullan,235193
nm0711859,Ákos Ráthonyi,381714
nm3377673,Anthony Baldino,648351
nm2966703,Shayna Andrea Baszler,54628
nm4485521,Matthew Berkowitz,250068
nm0513186,Catherine Linstrum,472275
nm1206631,Ezequiel Crupnicoff,8523414
nm0384276,George W. Hill,389270
nm3776946,Ahmad Ala El-Dib,376252
nm7847522,Park Chang-Jin,903867
nm2554839,James Boss,1071462
nm7167050,Alexander Murillo,631417
nm8065855,Kyung-Mo Yang,1562865
nm0060076,Kim Bass,62295
nm0633080,Doze Niu,527711
nm0305362,Marcio Garcia,409423
nm2320332,John Orrichio,447586
nm0841610,Mark Swan,558875
nm0032154,Stephen C. Apostolof,126662
nm1794621,Tilman Borck,413411
nm2068971,Vineeth Sreenivasan,58840
nm3208230,Rueben Martell,539237
nm0478303,Marcel L'Herbier,196425
nm0002196,Gabriel Axel,90365
nm2690458,Tyler Bourns,521383
nm0038936,Rob Ashford,267104
nm11013170,Christian Johannesson,527456
nm0355660,Ivan Hall,423957
nm1828598,Sobhan,244942
nm0629309,Maurizio Nichetti,155658
nm0285946,Eugene Forde,278023
nm0450122,Harry Kerwin,368328
nm0002413,David Jackson,155370
nm0614212,Dominic Murphy,388535
nm0195848,Daniel D'Or,647667
nm0778852,Art Scott,545302
nm0402312,Jackson Hunsicker,598015
nm11049751,Debamitra Biswal,1877849
nm7549814,Yang Song,1233442
nm0002542,Terry O. Morse,276984
nm4479905,Billy Christian,640699
nm0128112,Paul Cade,658110
nm0257698,George Englund,31379
nm1729218,Jeffrey St. Jules,184800
nm3398958,Ben Pickering,305266
nm1034909,Robert Vaughn,206321
nm0918659,Don Weis,60930
nm1509906,Alexandre Franchi,829048
nm0630132,Alex Nicol,38661
nm0357482,Linda Hambäck,933472
nm1779804,Germinal Alvarez,10364961
nm0413465,Douglas Jackson,273156
nm0398575,Jan Hrebejk,129854
nm0754184,S.J. Suryah,31019
nm0111837,Howard Brookner,396622
nm1212514,Bharat Bala,312364
nm0696612,Ruben Preuss,868546
nm0624374,Hiroshi Negishi,438259
nm0249892,Paul Thomas,23228
nm1740890,Eduardo Mendoza de Echave,1123306
nm0266684,Hampton Fancher,23440
nm0535512,Kurt Maetzig,691115
nm0567050,Ian McCrudden,547414
nm0149835,J.D. Chakravarthi,67835
nm0503215,Robert Lepage,132519
nm0409325,Umetsugu Inoue,335901
nm0711855,Gregory Ratoff,81933
nm0184648,Will Cowan,658121
nm2991889,Michael Younesi,472199
nm3879307,Enrico De Palo,1066045
nm3572939,Sonejuhi Sinha,241117
nm1111379,Douglas S. Younglove,4470378
nm2420157,Jim Lounsbury,694370
nm0333239,Marita Grabiak,86100
nm3208867,Rodrigo Aragão,257238
nm0342417,Nick Grinde,278720
nm1594090,Peter Himmelstein,11399927
nm3581002,Robert Hamilton,306289
nm0662032,Albert Parker,199541
