Column1;ID;Budget_dollards
6972;238311; -    
6974;238331; -    
6976;238364; -    
6981;238422; -    
6982;238434; -    
6983;238450; -    
6984;238461; -    
6986;238469; -    
6988;238622; -    
6989;238623; -    
6990;238631; -    
6993;238647; -    
6996;238652; -    
7000;238718; -    
7002;238760; -    
7005;238842; -    
7008;238909; -    
7010;238952; -    
7012;238956; -    
7013;238957; -    
7014;238994; -    
7016;239038; -    
7022;239104; -    
7023;239116; -    
7025;239175; -    
7026;239179; -    
7027;239180; -    
7029;239217; -    
7032;239304; -    
7033;239315; -    
7034;239451; -    
7038;239526; -    
7039;239527; -    
7041;239532; -    
7043;239537; -    
7047;239651; -    
7048;239671; -    
7049;239682; -    
7053;239735; -    
7055;239755; -    
7060;239812; -    
7066;239847; -    
7067;239850; -    
7071;239860; -    
7072;239897; -    
7073;239905; -    
7076;239971; -    
7085;240082; -    
7089;240107; -    
7092;240153; -    
7094;240250; -    
7095;240251; -    
7097;240263; -    
7100;240319; -    
7101;240344; -    
7104;240435; -    
7105;240449; -    
7106;240461; -    
7108;240516; -    
7112;240617; -    
7113;240638; -    
7114;240660; -    
7115;240678; -    
7117;240689; -    
7121;240699; -    
7123;240749; -    
7132;240878; -    
7134;240926; -    
7136;240938; -    
7138;240951; -    
7140;240962; -    
7141;240987; -    
7143;241020; -    
7144;241029; -    
7145;241065; -    
7146;241069; -    
7152;241135; -    
7155;241158; -    
7157;241160; -    
7158;241161; -    
7160;241255; -    
7163;241393; -    
7167;241455; -    
7168;241459; -    
7172;241536; -    
7173;241539; -    
7174;241546; -    
7177;241576; -    
7178;241608; -    
7179;241636; -    
7181;241680; -    
7189;241710; -    
7190;241711; -    
7191;241730; -    
7192;241746; -    
7195;241762; -    
7198;241799; -    
7200;241870; -    
7202;241904; -    
7203;241923; -    
7204;241924; -    
7205;241938; -    
7206;241946; -    
7211;242025; -    
7212;242028; -    
7213;242029; -    
7214;242036; -    
7216;242059; -    
7219;242125; -    
7222;242180; -    
7224;242248; -    
7225;242258; -    
7227;242293; -    
7228;242318; -    
7230;242347; -    
7231;242391; -    
7236;242475; -    
7239;242492; -    
7240;242583; -    
7244;242653; -    
7245;242694; -    
7246;242728; -    
7248;242734; -    
7250;242772; -    
7252;242841; -    
7254;242867; -    
7255;242871; -    
7256;242886; -    
7257;242959; -    
7258;242972; -    
7266;243248; -    
7271;243341; -    
7272;243350; -    
7275;243429; -    
7282;243520; -    
7288;243574; -    
7290;243603; -    
7291;243642; -    
7292;243646; -    
7305;243930; -    
7309;243975; -    
7314;244057; -    
7316;244060; -    
7317;244062; -    
7319;244067; -    
7322;244089; -    
7323;244090; -    
7324;244092; -    
7325;244093; -    
7329;244221; -    
7332;244226; -    
7335;244298; -    
7336;244310; -    
7339;244364; -    
7341;244376; -    
7342;244382; -    
7343;244387; -    
7346;244412; -    
7348;244415; -    
7350;244422; -    
7352;244439; -    
7358;244496; -    
7359;244500; -    
7361;244520; -    
7362;244528; -    
7365;244552; -    
7367;244574; -    
7370;244627; -    
7371;244631; -    
7372;244633; -    
7373;244639; -    
7375;244641; -    
7376;244654; -    
7379;244679; -    
7380;244692; -    
7381;244700; -    
7382;244703; -    
7384;244719; -    
7385;244747; -    
7388;244756; -    
7391;244774; -    
7392;244808; -    
7393;244867; -    
7395;244915; -    
7397;244919; -    
7398;244923; -    
7399;244933; -    
7408;245005; -    
7409;245006; -    
7410;245010; -    
7411;245011; -    
7413;245046; -    
7414;245072; -    
7415;245084; -    
7416;245107; -    
7419;245158; -    
7420;245181; -    
7425;245360; -    
7428;245429; -    
7429;245453; -    
7430;245535; -    
7431;245559; -    
7434;245614; -    
7438;245656; -    
7440;245735; -    
7444;245813; -    
7445;245824; -    
7446;245828; -    
7447;245835; -    
7449;245919; -    
7450;245951; -    
7453;245983; -    
7454;246005; -    
7455;246009; -    
7457;246050; -    
7458;246064; -    
7460;246090; -    
7461;246107; -    
7462;246120; -    
7467;246247; -    
7470;246284; -    
7476;246378; -    
7477;246398; -    
7480;246439; -    
7482;246474; -    
7485;246507; -    
7488;246529; -    
7491;246556; -    
7492;246558; -    
7493;246567; -    
7498;246628; -    
7499;246629; -    
7500;246641; -    
7502;246660; -    
7505;246691; -    
7510;246726; -    
7512;246768; -    
7515;246783; -    
7518;246808; -    
7522;246813; -    
7524;246823; -    
7525;246851; -    
7527;246864; -    
7528;246871; -    
7530;246916; -    
7533;246990; -    
7535;247014; -    
7539;247054; -    
7540;247076; -    
7541;247098; -    
7544;247229; -    
7547;247271; -    
7549;247288; -    
7550;247289; -    
7552;247309; -    
7553;247319; -    
7557;247406; -    
7559;247450; -    
7562;247518; -    
7563;247520; -    
7566;247542; -    
7567;247548; -    
7568;247562; -    
7571;247587; -    
7573;247645; -    
7575;247749; -    
7576;247753; -    
7578;247793; -    
7579;247802; -    
7580;247818; -    
7583;247838; -    
7584;247840; -    
7585;247864; -    
7587;247874; -    
7588;247880; -    
7589;247887; -    
7590;247964; -    
7591;247980; -    
7592;247981; -    
7594;247993; -    
7596;248015; -    
7601;248039; -    
7602;248044; -    
7608;248073; -    
7609;248079; -    
7610;248087; -    
7612;248134; -    
7616;248214; -    
7620;248235; -    
7621;248236; -    
7623;248253; -    
7627;248292; -    
7628;248315; -    
7630;248354; -    
7633;248369; -    
7636;248380; -    
7637;248409; -    
7638;248414; -    
7640;248438; -    
7641;248441; -    
7643;248475; -    
7644;248481; -    
7645;248482; -    
7646;248487; -    
7647;248513; -    
7648;248514; -    
7649;248579; -    
7650;248581; -    
7652;248583; -    
7657;248639; -    
7658;248675; -    
7659;248678; -    
7663;248683; -    
7666;248720; -    
7668;248764; -    
7671;248797; -    
7672;248825; -    
7673;248830; -    
7674;248838; -    
7675;248839; -    
7676;248848; -    
7682;248934; -    
7683;248935; -    
7694;249139; -    
7696;249160; -    
7699;249207; -    
7703;249234; -    
7704;249239; -    
7705;249240; -    
7706;249277; -    
7707;249288; -    
7708;249317; -    
7710;249321; -    
7711;249333; -    
7712;249348; -    
7713;249362; -    
7714;249381; -    
7715;249383; -    
7716;249396; -    
7718;249520; -    
7720;249545; -    
7721;249566; -    
7725;249662; -    
7726;249663; -    
7728;249707; -    
7730;249734; -    
7731;249741; -    
7732;249748; -    
7735;249783; -    
7739;249816; -    
7740;249819; -    
7744;249877; -    
7745;249895; -    
7746;249905; -    
7747;249910; -    
7748;249923; -    
7752;250080; -    
7757;250139; -    
7759;250196; -    
7761;250254; -    
7762;250266; -    
7763;250272; -    
7764;250275; -    
7765;250276; -    
7766;250289; -    
7767;250331; -    
7768;250345; -    
7770;250415; -    
7771;250431; -    
7773;250445; -    
7775;250465; -    
7777;250506; -    
7778;250514; -    
7780;250518; -    
7781;250539; -    
7782;250578; -    
7783;250594; -    
7787;250658; -    
7788;250661; -    
7791;250676; -    
7795;250686; -    
7796;250689; -    
7798;250709; -    
7799;250710; -    
7801;250744; -    
7805;250823; -    
7807;250843; -    
7808;250865; -    
7810;250874; -    
7812;250879; -    
7818;251064; -    
7820;251105; -    
7821;251139; -    
7824;251179; -    
7825;251186; -    
7826;251243; -    
7829;251258; -    
7831;251272; -    
7833;251288; -    
7834;251303; -    
7836;251315; -    
7837;251321; -    
7840;251353; -    
7841;251390; -    
7842;251429; -    
7844;251462; -    
7846;251476; -    
7848;251547; -    
7851;251628; -    
7853;251652; -    
7854;251666; -    
7855;251670; -    
7859;251824; -    
7861;251837; -    
7862;251838; -    
7863;251841; -    
7864;251843; -    
7865;251857; -    
7873;251988; -    
7874;252035; -    
7878;252072; -    
7879;252090; -    
7880;252091; -    
7883;252101; -    
7884;252102; -    
7885;252127; -    
7889;252153; -    
7892;252168; -    
7898;252205; -    
7902;252234; -    
7905;252313; -    
7911;252418; -    
7913;252420; -    
7914;252424; -    
7915;252427; -    
7917;252439; -    
7920;252481; -    
7926;252570; -    
7927;252588; -    
7929;252681; -    
7931;252734; -    
7932;252823; -    
7935;252876; -    
7936;252879; -    
7940;252902; -    
7942;252969; -    
7945;253022; -    
7946;253024; -    
7947;253027; -    
7949;253055; -    
7952;253067; -    
7956;253085; -    
7957;253104; -    
7959;253130; -    
7961;253174; -    
7966;253281; -    
7968;253325; -    
7969;253339; -    
7970;253343; -    
7971;253351; -    
7975;253379; -    
7976;253389; -    
7977;253390; -    
7980;253410; -    
7981;253441; -    
7984;253479; -    
7987;253511; -    
7992;253578; -    
7994;253601; -    
7995;253604; -    
7996;253607; -    
7999;253682; -    
8000;253702; -    
8001;253707; -    
8003;253738; -    
8006;253752; -    
8007;253755; -    
8008;253760; -    
8009;253767; -    
8010;253768; -    
8012;253796; -    
8014;253809; -    
8015;253842; -    
8017;253849; -    
8019;253858; -    
8021;253872; -    
8022;253900; -    
8024;253928; -    
8025;253939; -    
8030;254025; -    
8031;254043; -    
8032;254050; -    
8035;254115; -    
8041;254185; -    
8042;254187; -    
8046;254263; -    
8048;254344; -    
8049;254355; -    
8051;254357; -    
8052;254359; -    
8054;254375; -    
8057;254423; -    
8059;254459; -    
8060;254481; -    
8061;254505; -    
8062;254521; -    
8063;254522; -    
8065;254560; -    
8066;254568; -    
8068;254604; -    
8069;254612; -    
8070;254649; -    
8071;254690; -    
8075;254735; -    
8076;254741; -    
8079;254760; -    
8080;254770; -    
8081;254951; -    
8088;255064; -    
8090;255106; -    
8091;255107; -    
8092;255109; -    
8095;255222; -    
8096;255224; -    
8097;255238; -    
8099;255272; -    
8103;255349; -    
8106;255415; -    
8107;255417; -    
8108;255424; -    
8110;255426; -    
8112;255466; -    
8114;255492; -    
8115;255494; -    
8119;255501; -    
8120;255502; -    
8123;255507; -    
8124;255508; -    
8130;255514; -    
8136;255555; -    
8142;255620; -    
8143;255621; -    
8145;255624; -    
8147;255655; -    
8149;255678; -    
8152;255682; -    
8154;255684; -    
8156;255686; -    
8158;255694; -    
8159;255696; -    
8161;255698; -    
8164;255721; -    
8167;255745; -    
8170;255795; -    
8171;255801; -    
8172;255803; -    
8173;255811; -    
8174;255829; -    
8176;255844; -    
8180;255880; -    
8181;255921; -    
8185;255986; -    
8186;255993; -    
8187;255999; -    
8190;256044; -    
8193;256068; -    
8194;256092; -    
8197;256186; -    
8198;256195; -    
8199;256208; -    
8204;256312; -    
8208;256365; -    
8209;256380; -    
8211;256399; -    
8212;256402; -    
8214;256409; -    
8215;256411; -    
8218;256474; -    
8220;256558; -    
8222;256579; -    
8223;256582; -    
8229;256661; -    
8232;256702; -    
8233;256721; -    
8234;256756; -    
8235;256758; -    
8237;256798; -    
8242;256842; -    
8243;256847; -    
8245;256854; -    
8246;256856; -    
8249;256872; -    
8253;256912; -    
8254;256915; -    
8255;256918; -    
8256;256939; -    
8258;256944; -    
8259;256964; -    
8261;256974; -    
8262;256975; -    
8263;256980; -    
8264;256981; -    
8265;256988; -    
8272;257099; -    
8273;257101; -    
8276;257153; -    
8277;257162; -    
8280;257183; -    
8281;257196; -    
8285;257258; -    
8287;257264; -    
8288;257282; -    
8289;257304; -    
8290;257311; -    
8292;257375; -    
8293;257385; -    
8295;257410; -    
8296;257421; -    
8298;257438; -    
8300;257482; -    
8302;257494; -    
8304;257503; -    
8305;257504; -    
8310;257569; -    
8312;257585; -    
8314;257603; -    
8315;257610; -    
8316;257612; -    
8319;257652; -    
8320;257657; -    
8321;257693; -    
8325;257729; -    
8326;257730; -    
8333;257787; -    
8340;257871; -    
8345;257904; -    
8352;257987; -    
8354;257997; -    
8355;257998; -    
8357;258000; -    
8359;258011; -    
8360;258012; -    
8363;258045; -    
8364;258052; -    
8365;258054; -    
8369;258080; -    
8370;258092; -    
8372;258105; -    
8373;258107; -    
8378;258207; -    
8379;258210; -    
8380;258215; -    
8381;258219; -    
8382;258220; -    
8383;258222; -    
8384;258241; -    
8385;258255; -    
8391;258281; -    
8392;258282; -    
8393;258285; -    
8394;258286; -    
8396;258325; -    
8398;258347; -    
8403;258435; -    
8405;258506; -    
8406;258511; -    
8407;258512; -    
8412;258609; -    
8418;258805; -    
8419;258814; -    
8420;258819; -    
8423;258907; -    
8426;258959; -    
8427;258998; -    
8429;259012; -    
8430;259069; -    
8431;259095; -    
8433;259131; -    
8434;259144; -    
8436;259210; -    
8437;259214; -    
8438;259216; -    
8440;259244; -    
8441;259283; -    
8443;259340; -    
8446;259375; -    
8448;259395; -    
8451;259400; -    
8453;259421; -    
8456;259441; -    
8457;259449; -    
8465;259479; -    
8468;259485; -    
8469;259495; -    
8470;259497; -    
8474;259577; -    
8476;259606; -    
8479;259649; -    
8480;259650; -    
8481;259756; -    
8482;259759; -    
8483;259764; -    
8487;259909; -    
8488;259918; -    
8489;259949; -    
8490;259951; -    
8491;260048; -    
8492;260071; -    
8495;260114; -    
8496;260135; -    
8497;260183; -    
8502;260353; -    
8503;260363; -    
8504;260365; -    
8510;260398; -    
8513;260428; -    
8514;260429; -    
8516;260438; -    
8518;260509; -    
8520;260554; -    
8522;260627; -    
8525;260677; -    
8528;260718; -    
8532;260812; -    
8533;260814; -    
8534;260834; -    
8536;260841; -    
8537;260888; -    
8538;260889; -    
8540;260938; -    
8541;260939; -    
8543;260991; -    
8544;260996; -    
8547;261041; -    
8551;261097; -    
8552;261101; -    
8553;261139; -    
8554;261140; -    
8555;261146; -    
8556;261169; -    
8558;261255; -    
8559;261322; -    
8561;261325; -    
8562;261339; -    
8564;261362; -    
8566;261378; -    
8567;261390; -    
8568;261391; -    
8570;261421; -    
8571;261422; -    
8574;261469; -    
8575;261485; -    
8576;261561; -    
8577;261563; -    
8578;261591; -    
8580;261593; -    
8581;261610; -    
8583;261630; -    
8584;261633; -    
8589;261654; -    
8593;261687; -    
8595;261704; -    
8597;261748; -    
8598;261749; -    
8599;261761; -    
8601;261793; -    
8602;261810; -    
8603;261828; -    
8606;261843; -    
8607;261855; -    
8608;261860; -    
8612;262013; -    
8613;262014; -    
8615;262044; -    
8619;262087; -    
8622;262097; -    
8624;262109; -    
8625;262124; -    
8633;262198; -    
8635;262207; -    
8637;262235; -    
8641;262272; -    
8644;262276; -    
8645;262289; -    
8649;262323; -    
8651;262344; -    
8652;262345; -    
8653;262353; -    
8655;262386; -    
8657;262396; -    
8658;262400; -    
8661;262450; -    
8662;262469; -    
8665;262493; -    
8668;262547; -    
8669;262566; -    
8670;262593; -    
8671;262611; -    
8672;262617; -    
8673;262633; -    
8678;262694; -    
8679;262695; -    
8682;262751; -    
8683;262764; -    
8684;262777; -    
8686;262828; -    
8687;262831; -    
8688;262837; -    
8689;262853; -    
8693;262896; -    
8694;262910; -    
8696;262933; -    
8698;262956; -    
8700;263041; -    
8703;263074; -    
8704;263075; -    
8705;263079; -    
