ID_film;titre_original;acteur_1;acteur_2;acteur_3;acteur_4;real_1;real_2;real_3;scen_1;scen_2;scen_3;scen_4;score_disctrib;genre_1;genre_2;genre_3;genre_4;genre_5;genre_6;genre_7;pays;jour_sortie;mois_sortie;annee_sortie;day_of_week_sortie;note_presse;duree;budegt_dollars;premiere_semaine_france
276280;Woman;FlorencedePaz;;;;AnastasiaMikova;YannArthus-Bertrand;;AnastasiaMikova;YannArthus-Bertrand;;;0,01473;Documentaire;;;;;;;France;4;3;2020;2;3,4;108;;43962
276287;NextGoalWins;MichaelFassbender;OscarKightley;Kaimana;DavidFane;TaikaWaititi;;;IainMorris;TaikaWaititi;;;0,02489;Comedie; Comedie dramatique; Drame;;;;;USA;20;12;2023;2;2,9;103;14000000;17490
276311;Rocks;BukkyBakray;KosarAli;"D&#039;angelouOseiKissiedu";Shaneigha-MonikGreyson;SarahGavron;;;ClaireWilson;TheresaIkoko;;;0,02287;Drame;;;;;;;Autre;9;9;2020;2;3,5;93;;10895
276329;PetiteNature;AliochaReinert;AntoineReinartz;MelissaOlexa;IziaHigelin;SamuelTheis;;;SamuelTheis;GaelleMace;;;0,02467;Comedie; Drame;;;;;;France;9;3;2022;2;4,1;95;489094;33148
276366;LosSonambulos;EricaRivas;"OrnellaD&#039;Elia";MariluMarini;LuisZiembrowski;PaulaHernandez;;;PaulaHernandez;;;;0,02093;Drame;;;;;;;Autre;14;9;2022;2;2,7;107;;420
276392;BikEneich:UnFils;SamiBouajila;NajlaBenAbdallah;YoussefKhemiri;NoomenHamda;MehdiM.Barsaoui;;;MehdiM.Barsaoui;;;;0,02466;Drame;;;;;;;Autre;11;3;2020;2;3,8;96;525634;7644
276396;SyeRaaNarasimhaReddy;AmitabhBachchan;VijaySethupathi;HumaQureshi;TamannaahBhatia;SurenderReddy;;;;;;;0,01441;Action; Drame; Historique;;;;;Autre;2;10;2019;2;3,2;150;682418;376
276406;APasAveugles;;;;;ChristopheCognet;;;ChristopheCognet;;;;0,01299;Documentaire;;;;;;;France;15;3;2023;2;3,8;109;;1346
276447;TresVeroes;ReginaCase;RogerioFroes;GiseleFroes;JessicaEllen;SandraKogut;;;SandraKogut;IanaCossoyParo;HermanoVianna;;0,01421;Comedie dramatique;;;;;;;Autre;11;3;2020;2;3;94;300000;5498
276486;Missing;StormReid;NiaLong;MeganSuri;KenLeung;WillMerrick(II);NicholasD.Johnson;;WillMerrick(II);NicholasD.Johnson;AneeshChaganty;;0,02583;Drame; Thriller;;;;;;USA;22;2;2023;2;2,3;111;7000000;53919
276531;Moffie;KaiLukeBrummer;MarkElderkin;MichaelKirch;LukeTyler;OliverHermanus;;;OliverHermanus;JackSidey;Andre-CarlvanderMerwe;;0,01526;Drame; Romance; Guerre;;;;;Autre;7;7;2021;2;2,9;108;24520;266
276600;Antigone;NahemaRicci;RachidaOussaada;NourBelkhiria;RawadEl-Zein;SophieDeraspe;;;SophieDeraspe;SophieDeraspe;;;0,01148;Policier; Drame;;;;;;Autre;2;9;2020;2;3,6;109;2590000;1261
276603;Qiqiu;SonamWangmo;Jinpa;YangshikTso;Konchok;PemaTseden;;;PemaTseden;;;;0,01549;Drame;;;;;;;Autre;26;5;2021;2;3,7;102;;13533
276652;HamonRye;HaleyBodell;AudreyBoos;GabriellaHerrara;AdamTorres;TylerTaormina;;;TylerTaormina;EricBerger(II);;;0,01423;Comedie; Comedie dramatique; Drame;;;;;USA;8;12;2021;2;3,6;86;;1034
276680;OperationPortugal;D'Jal;SarahPerles;PierreAzema;FaridaOuchani;FrankCimiere;;;D'Jal;FrankCimiere;"JeromeL&#039;hotsky";;0,02583;Comedie;;;;;;;France;23;6;2021;2;2;91;1096;147706
276684;Derniersjoursd'unmedecindecampagne;;;;;OlivierDucray;;;OlivierDucray;;;;0,01485;Documentaire;;;;;;;France;24;9;2019;1;3,5;69;;88
276714;Mystere;VincentElbaz;ShannaKeil;MarieGillain;EricElmosnino;DenisImbert;;;DenisImbert;MathieuOullion;RemiSappe;;0,02338;Aventure; Famille;;;;;;France;15;12;2021;2;3;83;4571097;158396
276716;Hommesauborddelacrisedenerfs;ThierryLhermitte;RamzyBedia;Francois-XavierDemaison;LaurentStocker;AudreyDana;;;ClaireBarre;AudreyDana;AudreyDana;;0,0334;Comedie;;;;;;;France;25;5;2022;2;3,1;97;1624507;102659
276718;Couleursdel'incendie;LeaDrucker;BenoitPoelvoorde;AliceIsaaz;ClovisCornillac;ClovisCornillac;;;PierreLemaitre;PierreLemaitre;PierreLemaitre;;0,02338;Drame; Historique;;;;;;France;9;11;2022;2;3,3;136;5563604;302030
276720;Marchersurl'eau;;;;;AissaMaiga;;;AissaMaiga;ArianeKirtley;GuyLagache;;0,02516;Documentaire;;;;;;;France;10;11;2021;2;2,9;89;;10102
276736;ThisIsNotaBurial,It'saResurrection;MaryTwala;JerryMofokeng;MakhaolaNdebele;TsekoMonaheng;LemohangJeremiahMosese;;;LemohangJeremiahMosese;;;;0,01487;Drame;;;;;;;Autre;28;7;2021;2;3,6;120;6236;1874
276768;Desonvivant;CatherineDeneuve;BenoitMagimel;GabrielSara;CeciledeFrance;EmmanuelleBercot;;;EmmanuelleBercot;MarciaRomano;EmmanuelleBercot;;0,02587;Drame;;;;;;;France;24;11;2021;2;3,4;122;1208740;90106
276787;IlVarco;;;;;FedericoFerrone;MicheleManzolini;;FedericoFerrone;MicheleManzolini;WuMing;;0,01443;Documentaire; Historique; Guerre;;;;;Autre;1;9;2021;2;3,6;70;;1381
276825;Pygmalionnes;HafsiaHerzi;AissaMaiga;StefiCelma;NaidraAyadi;QuentinDelcourt;;;QuentinDelcourt;;;;0,01381;Documentaire;;;;;;;France;22;1;2020;2;2,5;86;;343
276831;FreiesLand;TrystanPutter;FelixKramer;NoravonWaldstatten;BenHartmann;ChristianAlvart;;;ChristianAlvart;SigfriedKamml;AlbertoRodriguez;;0,02472;Thriller;;;;;;;Autre;22;7;2020;2;3,5;129;298069;22854
276843;LesGrandsVoisins,laciterevee;;;;;BastienSimon;;;BastienSimon;;;;0,01266;Documentaire;;;;;;;France;22;7;2020;2;3,4;96;;139
276863;Rendrelajustice;;;;;RobertSalis;;;RobertSalis;Jean-ChristopheHullin;;;0,00442;Documentaire;;;;;;;France;13;11;2019;2;3;120;;2705
276865;LesSans-dents;YolandeMoreau;GustaveKervern;FrancoisMorel;DavidSalles;PascalRabate;;;PascalRabate;;;;0,02466;Comedie;;;;;;;France;20;4;2022;2;1,8;85;;8798
276868;Leyd'a;StavAlmagor;OriShani;LeahTonic;StavPatay;YaronShani;;;YaronShani;;;;0,01365;Drame;;;;;;;Autre;15;7;2020;2;3,6;108;;6652
276898;Grainesderonds-points;;;;;Jean-PaulJulliand;;;;;;;0,00448;Documentaire;;;;;;;France;13;11;2019;2;2,9;75;;71
276909;Freaky;VinceVaughn;KathrynNewton;CelesteO'Connor;MishaOsherovich;ChristopherLandon;;;ChristopherLandon;MichaelKennedy;;;0,02973;Comedie; Epouvante-horreur;;;;;;USA;23;6;2021;2;2,9;102;5000000;33783
276963;SuperZ;JulienCourbey;JohanLibereau;FabienAra;MarionMezadorian;JuliendeVolte;ArnaudTabarly;;;;;;0,01136;Comedie; Epouvante-horreur;;;;;;France;31;10;2022;0;2,2;80;530000;59
276974;L'Acreparfumdesimmortelles;Nach;;;;Jean-PierreThorn;;;Jean-PierreThorn;PierreChosson;;;0,01439;Documentaire;;;;;;;France;23;10;2019;2;3,6;79;;449
276991;BleuPalebourg;AndreasBecker;SophieBourel;;;Jean-DenisBonan;;;Jean-DenisBonan;AndreasBecker;;;0,02324;Drame;;;;;;;France;16;10;2019;2;2,5;55;5400;89
277037;TouteslesviesdeKojin;;;;;DiakoYazdani;;;DiakoYazdani;;;;0,00882;Documentaire;;;;;;;France;12;2;2020;2;3,5;87;;677
277071;Teddy;AnthonyBajon;ChristineGautier;LudovicTorrent;GuillaumeMattera;LudovicBoukherma;ZoranBoukherma;;LudovicBoukherma;ZoranBoukherma;;;0,02257;Comedie; Fantastique; Epouvante-horreur;;;;;France;30;6;2021;2;3,6;88;142027;20269
277129;CreedIII;MichaelB.Jordan;TessaThompson;JonathanMajors;WoodHarris;MichaelB.Jordan;;;ZachBaylin;KeenanCoogler;RyanCoogler;;0,0334;Drame;;;;;;;USA;1;3;2023;2;2,7;117;75000000;1105921
277130;Prendresoin;;;;;BertrandHagenmuller;;;BertrandHagenmuller;BernardBenattar;;;0,01422;Documentaire;;;;;;;France;13;11;2019;2;2,7;80;;808
277132;Histoired'unregard;;;;;MarianaOtero;;;MarianaOtero;;;;0,02412;Documentaire;;;;;;;France;29;1;2020;2;3,9;93;105276;17777
277134;NouvelleCordee;;;;;Marie-MoniqueRobin;;;;;;;0,0046;Documentaire;;;;;;;France;20;11;2019;2;3,6;112;;94
277136;LaLlorona;MariaMercedesCoroy;SabrinadeLaHoz;MargaritaKenefic;JulioDiaz;JayroBustamante;;;JayroBustamante;;;;0,02552;Drame;;;;;;;Autre;22;1;2020;2;3,5;97;;25688
277147;YouWillDieat20;MustafaShehata;IslamMubarak;MahmoudElsaraj;BunnaKhalid;AmjadAbuAlala;;;AmjadAbuAlala;YousefIbrahim;;;0,0261;Drame;;;;;;;Autre;12;2;2020;2;3,6;105;;6767
277170;ShubhMangalZyadaSaavdhan;AyushmannKhurrana;JitendraKumar;MaanviGagroo;NeenaGupta;HiteshKewalya;;;;;;;0,01124;Bollywood; Comedie;;;;;;Autre;21;2;2020;4;2,6;119;6574905;233
277174;GoodNewwz;AkshayKumar;KiaraAdvani;KareenaKapoor;TiscaChopra;RajMehta;;;;;;;0,01495;Comedie; Romance;;;;;;Autre;27;12;2019;4;3,1;150;16403000;683
277179;Algunasbestias;PaulinaGarcia;AlfredoCastro;ConsueloCarreno;GastonSalgado;JorgeRiquelmeSerrano;;;JorgeRiquelmeSerrano;NicolasDiodovich;;;0,01485;Thriller;;;;;;;Autre;20;4;2022;2;2,8;95;;99
277190;LesIntranquilles;LeilaBekhti;DamienBonnard;GabrielMerzChammah;PatrickDescamps;JoachimLafosse;;;JoachimLafosse;Anne-LiseMorin;JulietteGoudot;;0,02516;Drame;;;;;;;Autre;29;9;2021;2;3,9;114;1097987;53677
277192;Titane;VincentLindon;AgatheRousselle;GaranceMarillier;LaisSalameh;JuliaDucournau;;;JuliaDucournau;;;;0,02412;Drame; Epouvante-horreur; Thriller;;;;;France;14;7;2021;2;3,5;108;8024400;88523
277208;Pourrisgates;GerardJugnot;CamilleLou;Artus;LoukaMeliava;NicolasCuche;;;NicolasCuche;LaurentTurner;;;0,01473;Comedie;;;;;;;France;15;9;2021;2;2,8;95;6372000;148506
277214;LasBuenasIntenciones;JavierDrolas;AmandaMinujin;SebastianArzeno;JazminStuart;AnaGarciaBlaya;;;AnaGarciaBlaya;;;;0,02284;Comedie dramatique; Drame;;;;;;Autre;15;7;2020;2;3,1;85;57093;2167
277222;Dabangg3;SalmanKhan;SonakshiSinha;MouniRoy;Sudeep;PrabhuDeva;;;;;;;0,01441;Action; Romance; Thriller;;;;;Autre;20;12;2019;4;3,2;150;24953000;2110
277247;AllMyLife;JessicaRothe;HarryShumJr.;KyleAllen;ChrissieFit;MarcMeyers;;;ToddRosenberg;;;;0,02973;Drame; Romance;;;;;;USA;2;6;2021;2;3;93;25000000;36
277279;Jeprendstapeine;;;;;AnneConsigny;;;AnneConsigny;;;;0;Documentaire;;;;;;;France;30;10;2019;2;3,7;66;;277
277304;Sestra;MonikaNaydenova;SvetlanaYancheva;ElenaZamyarkova;AssenBlatechky;SvetlaTsotsorkova;;;SvetlaTsotsorkova;SvetoslavOvcharov;;;0,01485;Drame;;;;;;;Autre;7;10;2020;2;2,9;97;;474
277312;LinguaFranca;IsabelSandoval;EamonFarren;IvoryAquino;LevGorn;IsabelSandoval;;;IsabelSandoval;;;;0,01415;Drame;;;;;;;USA;1;7;2020;2;3,7;89;;8337
277315;Yuki;;;;;TadashiImai;;;AkiraMiyazaki;RyusukeSaito;;;0,00552;Aventure; Animation; Famille;;;;;Autre;9;9;2020;2;3,5;89;;187
277362;KnockattheCabin;JonathanGroff(II);BenAldridge;DaveBautista;KristenCui;M.NightShyamalan;;;M.NightShyamalan;SteveDesmond;MichaelSherman;;0,02973;Epouvante-horreur; Thriller;;;;;;USA;1;2;2023;2;3,3;105;20000000;109685
277463;C'monC'mon;JoaquinPhoenix;GabyHoffmann;WoodyNorman;ScootMcNairy;MikeMills;;;MikeMills;;;;0,04368;Drame;;;;;;;USA;26;1;2022;2;3,4;114;8300000;20705
277466;L'AffaireMarvin;EricChantelauze;FlavienDareau;JocelyneVignon;JacquesRoch;LewisEizykman;;;LewisEizykman;;;;0,00719;Comedie; Documentaire;;;;;;France;22;1;2020;2;3,6;70;;98
277473;WonderBoy,OlivierRousteing,NeSousX;OlivierRousteing;;;;AnissaBonnefont;;;AnissaBonnefont;;;;0,01381;Documentaire;;;;;;;France;27;11;2019;2;4;98;;2819
277524;Pig;NicolasCage;AlexWolff;CassandraViolet;AdamArkin;MichaelSarnoski;;;MichaelSarnoski;VanessaCurtisBlock;;;0,04368;Drame; Thriller;;;;;;USA;27;10;2021;2;3,7;91;3186668;10015
277527;LaSincerite;CharlesPepin;JeanneDamas;ManonPalmer;JackyTerrasson;CharlesGuerinSurville;;;;;;;0,01642;Comedie;;;;;;;France;8;1;2020;2;1,5;83;;117
277530;EnAttendantBojangles;VirginieEfira;RomainDuris;GregoryGadebois;SolanMachado-Graner;RegisRoinsard;;;RomainCompingt;RegisRoinsard;OlivierBourdeaut;;0,02587;Comedie; Comedie dramatique; Drame;;;;;France;5;1;2022;2;2,9;125;13251600;228476
277532;ToutSimplementNoir;Jean-PascalZadi;CarolineAnglade;Fary;LilianThuram;Jean-PascalZadi;JohnWax;;KamelGuemra;Jean-PascalZadi;Jean-PascalZadi;;0,02338;Comedie;;;;;;;France;8;7;2020;2;3,8;90;6323750;255537
277534;LeDiscours;BenjaminLavernhe;SaraGiraudeau;JuliaPiaton;KyanKhojandi;LaurentTirard;;;LaurentTirard;Fabcaro;;;0,02668;Comedie;;;;;;;France;9;6;2021;2;3,3;88;6026400;121740
277535;Petrov'sFlu;SemyonSerzin;ChulpanKhamatova;YuliaPeresild;YuriKolokolnikov;KirillSerebrennikov;;;KirillSerebrennikov;AlexeiSalnikov;;;0,02579;Drame; Fantastique;;;;;;France;1;12;2021;2;3,7;152;;8947
277563;Sic'etaitdel'Amour;PhilipBerlin;MarineChesnais;KerstinDaley-Baradel;SophieDemeyer;PatricChiha;;;GiseleVienne;;;;0,01443;Documentaire;;;;;;;France;4;3;2020;2;3,9;82;;3944
277654;Nebenan;DanielBruhl;PeterKurth;RikeEckermann;AenneSchwarz;DanielBruhl;;;DanielKehlmann;DanielBruhl;;;0,02334;Comedie;;;;;;;Autre;29;12;2021;2;3,2;92;99967;8910
277670;QuandlesfillesflirtaientaveclesDieux;;;;;DamienFaure;;;DamienFaure;;;;0,02324;Documentaire;;;;;;;France;20;11;2019;2;3,1;51;;52
277683;Guanzhou,unenouvelleere;;;;;BorisSvartzman;;;BorisSvartzman;LaurineEstrade;;;0,01587;Documentaire;;;;;;;France;5;1;2022;2;3,7;71;;569
277688;LaBaladed'Ivan;AramArakelyan;BenjaminBaclet;CamilleFreychet;FranckZerbib;ClaudeChamis;;;ClaudeChamis;SylvainMaugens;;;0,02324;Drame;;;;;;;France;27;11;2019;2;2,7;75;;81
277707;TheVigil;DaveDavis;MenasheLustig;MalkyGoldman;LynnCohen;KeithThomas(II);;;KeithThomas(II);;;;0,00503;Epouvante-horreur;;;;;;;USA;29;7;2020;2;2,8;90;50439;36359
277709;AfterBlue(Paradissale);ElinaLowensohn;PaulaLuna;VimalaPons;AgataBuzek;BertrandMandico;;;BertrandMandico;;;;0,01724;Science Fiction;;;;;;;France;16;2;2022;2;3,1;127;2700000;11166
277723;Cyrille,agriculteur,30ans,20vaches,dulait,dubeurre,desdettes;;;;;RodolpheMarconi;;;;;;;0,02552;Documentaire;;;;;;;France;26;2;2020;2;3,8;85;;12346
277724;L'Equipedesecours,enroutepourl'aventure!;;;;;JanisCimermanis;;;MarisPutnins;;;;0,01464;Animation;;;;;;;Autre;5;2;2020;2;3,1;44;;2351
277725;LePrinceSerpent;;;;;AnnaKhmelevskaya;FabriceLuang-Vija;;;;;;0,01464;Animation;;;;;;;France;19;5;2021;2;3,5;59;;123
277728;ChereLea;GregoryMontel;GregoryGadebois;AnaisDemoustier;LeaDrucker;JeromeBonnell;;;JeromeBonnell;;;;0,02412;Comedie dramatique;;;;;;;France;15;12;2021;2;3,4;90;1065734;24517
277729;Medecindenuit;VincentMacaigne;PioMarmai;SaraGiraudeau;SarahLePicard;ElieWajeman;;;ElieWajeman;AgnesFeuvre;;;0,02412;Drame;;;;;;;France;16;6;2021;2;3,8;82;2656800;41933
277733;Charlotte;;;;;EricWarin;TahirRana;;DavidBezmozgis;EricRutherford;CharlotteSalomon;;0,01642;Animation; Biopic; Drame; Historique;;;;Autre;9;11;2022;2;3,4;92;;11017
277750;Premierspasdanslaforet;;;;;VeronikaFedorova;So-yeonKim;;VeronikaFedorova;ElizavetaSkvortsova;OlgaSivakova-Vasina;;0,00989;Animation;;;;;;;Autre;4;12;2019;2;3;38;;102
277755;Chatspar-ci,Chatspar-la;;;;;FabriceLuang-Vija;EmiliePigeard;;;;;;0,01731;Animation;;;;;;;France;12;2;2020;2;2,8;56;;4274
277756;LesOursgloutons;;;;;AlexandraHetmerova;KaterinaKarhankova;;;;;;0,01731;Animation;;;;;;;Autre;2;6;2021;2;3,3;42;;6829
277759;Trio;GheorgheCostache;SorinaCostache;;;AnaDumitrescu;;;AnaDumitrescu;;;;0,00486;Documentaire;;;;;;;France;16;9;2020;2;2,4;82;1200;264
277764;143RueduDesert;;;;;HassenFerhani;;;HassenFerhani;;;;0,01282;Documentaire;;;;;;;Autre;16;6;2021;2;4,2;100;;9612
277803;LaTroisiemeguerre;AnthonyBajon;KarimLeklou;LeilaBekhti;ArthurVerret;GiovanniAloi;;;GiovanniAloi;DominiqueBaumard;;;0,01128;Drame;;;;;;;France;22;9;2021;2;3,3;90;1933200;7504
277839;Partir?;;;;;Mary-NoelNiba;;;Mary-NoelNiba;;;;0,01699;Documentaire;;;;;;;France;10;11;2021;2;3,3;79;;240
277876;EvilDeadRise;LilySullivan;AlyssaSutherland;MorganDavies;GabrielleEchols;LeeCronin;;;LeeCronin;;;;0,04368;Fantastique; Epouvante-horreur;;;;;;USA;19;4;2023;2;3,1;97;12000000;235926
277880;Thanatos,l'ultimepassage;;;;;PierreBarnerias;;;;;;;0,0056;Documentaire;;;;;;;France;30;10;2019;2;3,5;104;;1970
277935;GarconChiffon;NicolasMaury;NathalieBaye;ArnaudValois;TheoChristine;NicolasMaury;;;NicolasMaury;SophieFillieres;MaudAmeline;;0,02516;Comedie; Drame;;;;;;France;28;10;2020;2;3,5;108;422643;10155
277936;Del'orpourleschiens;TallulahCassavetti;AnaNeborac;CorentinFila;RomainGuillermic;AnnaCazenaveCambet;;;AnnaCazenaveCambet;Marie-StephaneImbert;;;0,02334;Drame; Romance;;;;;;France;30;6;2021;2;3,5;99;982152;2612
277937;SpiritUntamed;;;;;ElaineBogan;EnnioTorresanJr.;;AuryWallington;KristinHahn;JohnFusco;;0,02973;Aventure; Animation; Famille;;;;;USA;28;7;2021;2;3,2;87;30000000;118045
277955;Albatros;JeremieRenier;Marie-JulieMaille;VictorBelmondo;IrisBry;XavierBeauvois;;;XavierBeauvois;FrederiqueMoreau;Marie-JulieMaille;;0,03024;Drame;;;;;;;France;3;11;2021;2;3,7;115;;47815
277986;ChienPourri,lavieaParis!;;;;;DavyDurand;VincentPatar;StephaneAubier;ColasGutman;MarcBoutavant;;;0,02472;Animation;;;;;;;France;7;10;2020;2;3,4;60;429793;15304
277997;IlPeccato;AlbertoTestone;AdrianoChiaramida;YuliyaVysotskaya;OrsoMariaGuerrini;AndreyKonchalovsky;;;ElenaKiseleva;AndreyKonchalovsky;;;0,01724;Biopic; Drame; Historique;;;;;Autre;21;10;2020;2;3,8;134;16200000;56045
277998;ALaFolie;VirginieVanRobby;LucieDebay;AnneCoesens;BenjaminSiksou;AudreyEstrougo;;;AudreyEstrougo;;;;0,01503;Drame;;;;;;;France;6;4;2022;2;3;82;2258280;1150
278089;EugenieGrandet;JosephineJapy;OlivierGourmet;ValerieBonneton;CesarDomboy;MarcDugain;;;MarcDugain;HonoredeBalzac;;;0,02467;Drame; Historique;;;;;;France;29;9;2021;2;3,5;105;1428310;70150
278096;SansFrapper;;;;;AlexePoukine;;;AlexePoukine;AdaLeiris;;;0,01266;Documentaire;;;;;;;France;9;3;2022;2;4;85;;686
278105;BlueBayou;JustinChon;AliciaVikander;SydneyKowalske;"MarkO&#039;Brien";JustinChon;;;JustinChon;;;;0,02973;Drame;;;;;;;USA;15;9;2021;2;2,7;118;788675;7783
278109;Animal;;;;;CyrilDion;;;CyrilDion;WalterBouvais;;;0,01143;Documentaire;;;;;;;France;1;12;2021;2;3,5;105;;30982
278122;TheAddamsFamily2;;;;;GregTiernan;ConradVernon;;DanHernandez;BenjiSamit;BenQueen;;0,02973;Animation; Comedie; Famille;;;;;USA;13;10;2021;2;1,4;93;56489153;156133
278141;LaPassiondeMarieMadeleine;LauraOrdazLosavio;JorgeDiaz(II);FranckPartaud;;MarcBielli;;;MarcBielli;;;;0,08333;Documentaire; Historique;;;;;;France;20;11;2019;2;3,4;95;;136
278182;TheNorthman;AlexanderSkarsgard;NicoleKidman;ClaesBang;AnyaTaylor-Joy;RobertEggers;;;RobertEggers;Sjon;;;0,02973;Action; Historique;;;;;;USA;11;5;2022;2;3,4;137;90000000;137676
278190;Fendas;RobertaRangel;JulianaNazar;RustonGabriel;ErnestoGuerra;CarlosSegundo;;;CarlosSegundo;MichelleFerret;;;0,00843;Drame;;;;;;;Autre;4;8;2021;2;3;80;;48
278194;Slam;AdamBakri;RachaelBlake;RebeccaBreeds;DarinaAlJoundi;ParthoSen-Gupta;;;ParthoSen-Gupta;;;;0,01297;Drame;;;;;;;France;1;12;2021;2;3,1;115;;75
278206;LesReinesdelanuit;"Antoined&#039;Oria";BrunoPerard;PascalPapazian;JeromeMehats;ChristianeSpiero;;;ChristianeSpiero;;;;0,01422;Documentaire;;;;;;;France;4;12;2019;2;3,3;80;;327
278230;Spaccapietre;SalvatoreEsposito;SamueleCarrino;LicaLanera;VitoSignorile;GianlucaDeSerio;MassimilianoDeSerio;;GianlucaDeSerio;MassimilianoDeSerio;;;0,0247;Drame;;;;;;;Autre;14;10;2020;2;2,5;104;;4771
278233;LeCoeurduconflit;JudithCahen;MasayasuEguchi;MelissaBarbaud;KazuhikoSuzuki;JudithCahen;MasayasuEguchi;;JudithCahen;MasayasuEguchi;;;0,00339;Documentaire;;;;;;;France;11;3;2020;2;2,1;79;;61
278257;NobodyHasToKnow;MichelleFairley;BouliLanners;AndrewStill;JulianGlover;BouliLanners;;;BouliLanners;;;;0,02467;Drame; Romance;;;;;;Autre;23;3;2022;2;3,9;99;973533;48246
278318;OperationMincemeat;ColinFirth;MatthewMacfadyen;KellyMacdonald;PenelopeWilton;JohnMadden;;;MichelleAshford;BenMacintyre;;;0,0334;Drame; Historique; Guerre;;;;;Autre;27;4;2022;2;3,2;127;6300000;127930
278389;L'Autre;AstridBerges-Frisbey;AnoukGrinberg;JamesThierree;Jean-LouisMartinelli;CharlotteDauphin;;;CharlotteDauphin;;;;0,00979;Drame;;;;;;;France;8;1;2020;2;1,9;77;;477
278431;Nanaetlesfillesduborddemer;SofiaManousha;GregoireIsvarine;HeloiseRoth;GuilhemValaye;PatriciaBardon;;;PatriciaBardon;;;;0,00368;Comedie dramatique;;;;;;;France;12;8;2020;2;3,4;78;;320
278450;OdeBertrand,ligneepourseultrait;;;;;GuillaumeLavitd'Hautefort;;;GuillaumeLavitd'Hautefort;;;;0,02324;Documentaire;;;;;;;France;4;12;2019;2;3,1;51;;32
278451;Mirage;CharlesSereis;JeremieHaik;TagaAddams;Plex;ChristopheBeaucourt;;;ChristopheBeaucourt;;;;0,02324;Drame; Thriller;;;;;;France;25;12;2019;2;1,6;90;5400;12
278489;LesPetitscontesdelanuit;;;;;;;;;;;;0,02472;Animation;;;;;;;France;4;3;2020;2;2,7;40;;4225
278522;OneMind;;;;;EdwardA.Burger;;;EdwardA.Burger;;;;0,01459;Documentaire;;;;;;;USA;11;12;2019;2;2,8;78;;354
278523;VisionsChamaniques:territoiresoublies;SandraIngermann;;;;DavidPaquin;;;DavidPaquin;;;;0,01459;Documentaire;;;;;;;France;11;3;2020;2;3,3;89;;3294
278524;TheCardCounter;OscarIsaac;TiffanyHaddish;TyeSheridan;WillemDafoe;PaulSchrader;;;PaulSchrader;;;;0,01549;Drame; Thriller;;;;;;USA;29;12;2021;2;4,2;112;2657850;29051
278529;AdithyaVarma;DhruvVikram;BanitaSandhu;PriyaAnand;;Gireesaya;;;SandeepReddyVanga;;;;0,01495;Drame; Romance;;;;;;Autre;21;11;2019;3;3,4;167;30148;459
278568;Leatherdaddy;NaomiGreene;AntoineDumortier;SophieOuaknine;ThomasBoulland;NickyMurphy;;;NickyMurphy;;;;0,02324;Comedie dramatique;;;;;;;France;11;12;2019;2;2,7;98;;27
278579;Messebasse;AliceIsaaz;JacquelineBisset;Francois-DominiqueBlin;BastienUghetto;BaptisteDrapeau;;;OllivierBriand;MauricioCarrasco;BaptisteDrapeau;;0,01128;Thriller;;;;;;;France;4;8;2021;2;2,8;91;;1385
278585;Plane;GerardButler;MikeColter;YosonAn;DaniellaPineda;Jean-FrancoisRichet;;;CharlesCumming;J.P.Davis;;;0,04368;Action; Thriller;;;;;;USA;25;1;2023;2;3,3;108;25000000;160006
278587;PreyForTheDevil;JacquelineByers;VirginiaMadsen;ColinSalmon;NicholasRalph;DanielStamm;;;RobertZappia;RobertZappia;ToddR.Jones;;0,04368;Epouvante-horreur; Thriller;;;;;;USA;26;10;2022;2;2,5;93;;209337
278609;Gluck/Bliss;KatharinaBehrens;AdamHoya;NeleKayenberg;Jean-LucBubert;HenrikaKull;;;HenrikaKull;;;;0,01526;Drame; Romance;;;;;;Autre;2;11;2022;2;3,3;90;;1394
278610;Hinterland;MurathanMuslu;MaxvonderGroeben;LivLisaFries;MarcLimpach;StefanRuzowitzky;;;StefanRuzowitzky;RobertBuchschwenter;HannoPinter;;0,02334;Thriller;;;;;;;Autre;28;12;2022;2;3,1;98;10860;4685
278621;Frida.VivalaVida;;;;;GiovanniTroilo;;;JacopoMagri;MarcoPisoni;GiovanniTroilo;;0,02334;Documentaire;;;;;;;Autre;24;11;2021;2;2,6;98;532702;4835
278650;TheMauritanian;TaharRahim;JodieFoster;ShaileneWoodley;BenedictCumberbatch;KevinMacdonald;;;RoryHaines;SohrabNoshirvani;M.B.Traven;;0,04368;Biopic; Drame; Thriller;;;;;Autre;14;7;2021;2;3,8;130;14000000;148446
278661;HouseofGucci;LadyGaga;AdamDriver;AlPacino;JeremyIrons;RidleyScott;;;RobertoBentivegna;BeckyJohnston;SaraGayForden;;0,02973;Biopic; Drame;;;;;;USA;24;11;2021;2;2,9;157;75000000;293474
278665;Sisi&Ich;SusanneWolff;SandraHuller;GeorgFriedrich;StefanKurt;FraukeFinsterwalder;;;FraukeFinsterwalder;ChristianKracht;;;0,00867;Drame; Historique;;;;;;Autre;25;10;2023;2;2,9;132;41208;2858
278689;Nosliens;ChantalBaroin;AlexiaSanchis;RolandChao;FranckLlopis;FranckLlopis;;;FranckLlopis;;;;0,01154;Drame;;;;;;;France;1;9;2021;2;2,3;62;;12
