,ID_x,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,scen_4,score_disctrib,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards,ID_y,annee,titre,premiere_semaine,budget
8555,261322,L'Intervention,AlbanLenoir,OlgaKurylenko,MichaelAbiteboul,DavidMurgia,FredGrivois,,,IleanaEpsztajn,FredGrivois,JeremieGuez,,"0,02585",Action, Drame,,,,,,France,30.0,1.0,2019.0,2.0,2.8,98.0,43497.0,,18962.0,2019.0,L'Intervention,43497.0,5832000
8556,261324,OCadernoNegro,LoudeLaage,StanislasMerhar,NielsSchneider,JennaThiam,ValeriaSarmiento,,,CarlosSaboga,CamiloCasteloBranco,CarlosSaboga,,"0,01481",Drame, Historique, Romance,,,,,Portugal,3.0,10.0,2018.0,2.0,2.8,113.0,2520.0,11057.0,,,,,
8557,261325,Apresl'ombre,,,,,StephaneMercurio,,,,,,,"0,01110",Documentaire,,,,,,,France,28.0,3.0,2018.0,2.0,3.5,93.0,2531.0,,,,,,
8558,261339,NightmareAlley,BradleyCooper,CateBlanchett,ToniCollette,WillemDafoe,GuillermodelToro,,,GuillermodelToro,KimMorgan,WilliamLindsayGresham,,"0,02489",Drame, Thriller,,,,,,U.S.A.,19.0,1.0,2022.0,2.0,3.8,151.0,142309.0,,21471.0,2021.0,NightmareAlley,142309.0,60000000
8559,261340,Antlers,KeriRussell,JessePlemons,JeremyT.Thomas,GrahamGreene(II),ScottCooper,,,NickAntosca,HenryChaisson,ScottCooper,,"0,02489",Epouvante-horreur, Thriller,,,,,,U.S.A.,17.0,11.0,2021.0,2.0,2.7,99.0,75483.0,508.0,,,,,
8560,261362,ChampdeBatailles,,,,,EdieLaconi,,,,,,,"0,01043",Documentaire,,,,,,,France,9.0,5.0,2018.0,2.0,3.2,98.0,162.0,,,,,,
8561,261371,Denskyldige,JakobCedergren,JacobLohmann,MortenThunbo,LauraBro,GustavMoller,,,GustavMoller,EmilNygaardAlbertsen,,,"0,02552",Thriller,,,,,,,Danemark,18.0,7.0,2018.0,2.0,4.1,88.0,51612.0,207140.0,,,,,
8562,261378,4Histoiresfantastiques,SophieBreyer,MalivaiYakou,DidierBourguignon,AnneCanovas,WilliamLaboury,MaelleMee,JustPhilippot,,,,,"0,02175",Fantastique,,,,,,,France,14.0,2.0,2018.0,2.0,2.6,82.0,330.0,,,,,,
8563,261390,Brightburn,ElizabethBanks,DavidDenman,JacksonA.Dunn,MattL.Jones,DavidYarovesky,,,BrianGunn,MarkGunn,,,"0,02583",Epouvante-horreur,,,,,,,U.S.A.,26.0,6.0,2019.0,2.0,2.9,90.0,105229.0,,19371.0,2019.0,Brightburn,105229.0,6000000
8564,261391,BixaTravesty,LinndaQuebrada,,,,KikoGoifman,ClaudiaPriscilla,,ClaudiaPriscilla,LinndaQuebrada,KikoGoifman,,"0,01487",Documentaire,,,,,,,Brésil,26.0,6.0,2019.0,2.0,3.3,75.0,2288.0,,,,,,
8565,261420,Untouchable,RosannaArquette,PazdelaHuerta,,,UrsulaMacfarlane,,,,,,,"0,02668",Documentaire,,,,,,,Grande-Bretagne,14.0,8.0,2019.0,2.0,3.5,99.0,19214.0,5000.0,,,,,
8566,261421,AllonsEnfants,CleoDemoustier,PaulDemoustier,VimalaPons,AndersDanielsenLie,StephaneDemoustier,,,StephaneDemoustier,,,,"0,01443",Drame,,,,,,,France,18.0,4.0,2018.0,2.0,3.1,70.0,590.0,,,,,,
8567,261422,Dovlatov,ArturBeschastny,MilanMaric,DanilaKozlovsky,HelenaSujecka,AlekseyGermanJr.,,,AlekseyGermanJr.,YuliaTupikina,,,"0,01265",Biopic, Drame,,,,,,Russie,12.0,9.0,2018.0,2.0,3.0,126.0,2334.0,,,,,,
8568,261440,"LesMunicipaux,cesheros",EricCarriere,FrancisGinibre,BrunoLochet,SophieMounicot,EricCarriere,FrancisGinibre,,EricCarriere,EricCarriere,,,"0,01473",Comédie,,,,,,,France,18.0,4.0,2018.0,2.0,2.0,88.0,71770.0,7128000.0,18050.0,2018.0,"LesMunicipaux,cesheros",319011.0,7549200
8569,261453,303,AntonSpieker,MalaEmde,CarolineErikson,ArndtSchwering-Sohnrey,HansWeingartner,,,HansWeingartner,SilkeEggert,,,"0,01297",Drame, Romance,,,,,,Allemagne,24.0,7.0,2019.0,2.0,3.2,120.0,1321.0,351216.0,,,,,
8570,261469,Del'amoursouslahaine?,PatrickJ.Exenat,LaureAzan,AlbertSezikeye,WilfriedRioul,PatrickJ.Exenat,DaouidarSaidali,,PatrickJ.Exenat,,,,"0,02324",Drame,,,,,,,France,7.0,3.0,2018.0,2.0,3.0,89.0,112.0,,,,,,
8571,261485,CasadeAntiguidades,AntonioPitanga,AnaFlaviaCavalcanti,SorenHellerup,AlineMartaMaia,JoaoPauloMirandaMaria,,,JoaoPauloMirandaMaria,FelipeSholl,,,"0,01485",Drame,,,,,,,Brésil,31.0,8.0,2022.0,2.0,2.9,93.0,125.0,,,,,,
8572,261561,LesInvisibles,AudreyLamy,CorinneMasiero,NoemieLvovsky,DeborahLukumuena,Louis-JulienPetit,,,Louis-JulienPetit,MarionDoussot,ClaireLajeunie,,"0,01473",Comédie, Drame,,,,,,France,9.0,1.0,2019.0,2.0,3.6,102.0,384239.0,,,,,,
8573,261563,Inseparables,AhmedSylla,AlbanIvanov,JudithElZein,OrnellaFleury,VaranteSoudjian,,,VaranteSoudjian,,,,"0,02585",Comédie,,,,,,,France,4.0,9.0,2019.0,2.0,2.5,94.0,311918.0,,,,,,
8574,261591,Jusqu'icitoutvabien,GillesLellouche,MalikBentalha,SabrinaOuazani,CamilleLou,MohamedHamidi,,,KhaledAmara,MohamedHamidi,MichaelSouhaite,,"0,02658",Comédie,,,,,,,France,27.0,2.0,2019.0,2.0,3.1,90.0,280808.0,,18836.0,2019.0,Jusqu'icitoutvabien,280808.0,9104400
8575,261592,Unebelleequipe,KadMerad,AlbanIvanov,CelineSallette,SabrinaOuazani,MohamedHamidi,,,MohamedHamidi,Alain-MichelBlanc,CamilleFontaine,,"0,02338",Comédie,,,,,,,France,15.0,1.0,2020.0,2.0,3.2,95.0,152569.0,2476539.0,,,,,
8576,261593,Lourdes,,,,,ThierryDemaiziere,AlbanTeurlai,,,,,,"0,02658",Documentaire,,,,,,,France,8.0,5.0,2019.0,2.0,4.0,95.0,44342.0,,12228.0,2010.0,Lourdes,20256.0,2160000
8577,261610,DolphinMan,Jean-MarcBarr,,,,LefterisCharitos,,,LefterisCharitos,,,,"0,01454",Documentaire,,,,,,,France,30.0,5.0,2018.0,2.0,3.1,79.0,6447.0,,,,,,
8578,261613,LesTraducteurs,LambertWilson,OlgaKurylenko,RiccardoScamarcio,SidseBabettKnudsen,RegisRoinsard,,,RegisRoinsard,RomainCompingt,DanielPresley,,"0,04902",Thriller,,,,,,,France,29.0,1.0,2020.0,2.0,2.9,105.0,121867.0,10800000.0,19830.0,2020.0,LesTraducteurs,121867.0,10551600
8579,261630,Contessurmoi!,,,,,MohammadAliSoleymanzadeh,AnastasiyaSokolova,NegarehHalimi,,,,,"0,00989",Animation,,,,,,,Iran,21.0,2.0,2018.0,2.0,3.7,40.0,1484.0,,,,,,
8580,261633,Play,MaxBoublil,AliceIsaaz,MalikZidi,ArthurPerier-Pillu,AnthonyMarciano,,,MaxBoublil,AnthonyMarciano,,,"0,02338",Comédie,,,,,,,France,1.0,1.0,2020.0,2.0,3.9,108.0,134348.0,,19708.0,2020.0,Play,134348.0,9180000
8581,261634,LeMeilleurresteavenir,FabriceLuchini,PatrickBruel,ZinebTriki,PascaleArbillot,MatthieuDelaporte,AlexandreDeLaPatelliere,,MatthieuDelaporte,AlexandreDeLaPatelliere,,,"0,03024",Comédie, Drame,,,,,,France,4.0,12.0,2019.0,2.0,2.9,118.0,316885.0,14040000.0,19700.0,2019.0,LeMeilleurresteavenir,316885.0,"12694349,16"
8582,261635,Notre-DameduNil,PascalGreggory,AlbinaKirenga,AmandaMugabekazi,ClariellaBizimana,AtiqRahimi,,,Ramata-ToulayeSy,AtiqRahimi,ScholastiqueMukasonga,,"0,02579",Drame,,,,,,,France,5.0,2.0,2020.0,2.0,3.2,93.0,13369.0,76635.0,,,,,
8583,261638,JustaGigolo,KadMerad,AnneCharrier,LeopoldMoati,PascalElbe,OlivierBaroux,,,OlivierBaroux,KadMerad,KenMarino,,"0,02658",Comédie,,,,,,,France,17.0,4.0,2019.0,2.0,3.0,94.0,133641.0,2206116.0,,,,,
8584,261649,Synonymes,TomMercier,LouiseChevillotte,QuentinDolmaire,OlivierLoustau,NadavLapid,,,NadavLapid,HaimLapid,,,"0,00998",Drame,,,,,,,France,27.0,3.0,2019.0,2.0,3.4,123.0,20563.0,206003.0,19115.0,2019.0,Synonymes,20563.0,3153600
8585,261654,NightComesOn,DominiqueFishback,TatumMarilynHall,MaxCasella,ErinDarke,JordanaSpiro,,,JordanaSpiro,,,,"0,01549",Drame,,,,,,,U.S.A.,13.0,2.0,2019.0,2.0,3.3,87.0,1697.0,,,,,,
8586,261663,DiRenjiezhiSidatianwang,MarkChao,FengShaofeng,GengxinLin,CarinaLau,TsuiHark,,,Chia-LuChang,Kuo-fuChen,TsuiHark,,"0,02257",Action, Fantastique,,,,,,Chine,8.0,8.0,2018.0,2.0,3.7,132.0,39376.0,262963.0,,,,,
8587,261667,Searching,JohnCho,DebraMessing,MichelleLa,JosephLee(II),AneeshChaganty,,,AneeshChaganty,SevOhanian,,,"0,02583",Drame, Thriller,,,,,,U.S.A.,12.0,9.0,2018.0,2.0,3.1,102.0,64588.0,254.0,,,,,
8588,261669,WeTheAnimals,RaulCastillo,SheilaVand,EvanRosado,IsaiahKristian,JeremiahZagar,,,JeremiahZagar,DanielKitrosser,JustinTorres,,"0,00701",Drame,,,,,,,U.S.A.,13.0,3.0,2019.0,2.0,3.5,94.0,724.0,400961.0,,,,,
8589,261687,PatetMatdemenagent!,,,,,MarekBenes,,,MarekBenes,MarekBenes,,,"0,01464",Animation,,,,,,,République tchèque,28.0,3.0,2018.0,2.0,3.7,40.0,7233.0,,,,,,
8590,261689,Patser,BondMgebrishvili,MatteoSimoni,NoraGharib,NabilMallat,AdilElArbi,BilallFallah,,AdilElArbi,BilallFallah,BramRenders,,"0,01473",Action, Policier,,,,,,Belgique,28.0,2.0,2018.0,2.0,2.6,125.0,16440.0,1358208.0,,,,,
8591,261704,Jeanne,LiseLeplatPrudhomme,FabriceLuchini,Jean-FrancoisCauseret,AnnickLavieville,BrunoDumont,,,BrunoDumont,CharlesPeguy,BrunoDumont,,"0,02516",Drame, Historique,,,,,,France,11.0,9.0,2019.0,2.0,3.9,138.0,18462.0,,,,,,
8592,261724,Ant-ManandTheWasp:Quantumania,PaulRudd,EvangelineLilly,MichaelDouglas,MichellePfeiffer,PeytonReed,,,JeffLoveness,,,,"0,02489",Action, Aventure, Science Fiction,,,,,U.S.A.,15.0,2.0,2023.0,2.0,2.3,121.0,735356.0,200000000.0,,,,,
8593,261748,LaGrandeaventuredeNon-Non,,,,,MatthieuAuvray,,,LeoniedeRudder,ThierryGaudin,SophieLodwitz,,"0,01464",Animation,,,,,,,France,17.0,10.0,2018.0,2.0,3.8,41.0,8313.0,,,,,,
8594,261749,"Mimi&Lisa,leslumieresdeNoel",,,,,KatarinaKerekesova,IvanaSebestova,,KatarinaMolakova,KatarinaKerekesova,IvanaSebestova,,"0,01464",Animation,,,,,,,Slovaquie,21.0,11.0,2018.0,2.0,3.3,47.0,5897.0,,,,,,
8595,261761,Sketch,Vikram,TamannaahBhatia,Soori,Sriman,VijayChandar,,,,,,,"0,00337",Action,,,,,,,Inde,17.0,1.0,2018.0,2.0,3.2,150.0,539.0,,,,,,
8596,261787,NousFinironsEnsemble,FrancoisCluzet,MarionCotillard,GillesLellouche,LaurentLafitte,GuillaumeCanet,,,GuillaumeCanet,RodolpheLauga,,,"0,03024",Comédie dramatique,,,,,,,France,1.0,5.0,2019.0,2.0,2.7,135.0,1261701.0,17604000.0,,,,,
8597,261793,Nobody,BobOdenkirk,AlekseySerebryakov,ConnieNielsen,ChristopherLloyd,IlyaNaishuller,,,DerekKolstad,,,,"0,02973",Action,,,,,,,U.S.A.,2.0,6.0,2021.0,2.0,2.8,92.0,80440.0,,21036.0,2021.0,Nobody,80440.0,16000000
8598,261810,Touslesdieuxduciel,Jean-LucCouchard,MelanieGaydos,ThierryFremont,ZelieRixhon,Quarxx,,,Quarxx,,,,"0,00509",Drame, Epouvante-horreur,,,,,,France,15.0,5.0,2019.0,2.0,3.1,102.0,462.0,,,,,,
8599,261828,Signer,,,,,NurithAviv,,,,,,,"0,00391",Documentaire,,,,,,,France,7.0,3.0,2018.0,2.0,3.3,60.0,610.0,,,,,,
8600,261839,LasHerederas,AnaBrun,MargaritaIrun,AnaIvanova,NildaGonzalez,MarceloMartinessi,,,MarceloMartinessi,,,,"0,00882",Drame,,,,,,,Paraguay,28.0,11.0,2018.0,2.0,3.5,98.0,8512.0,555120.0,,,,,
8601,261840,Khook,HasanMa&#039;juni,LeilaHatami,LeiliRashidi,ParinazIzadyar,ManiHaghighi,,,ManiHaghighi,,,,"0,02284",Comédie,,,,,,,Iran,5.0,12.0,2018.0,2.0,3.1,107.0,3713.0,24666.0,,,,,
8602,261843,ViajealosPueblosFumigados,,,,,FernandoE.Solanas,,,FernandoE.Solanas,,,,"0,01642",Documentaire,,,,,,,Argentine,10.0,4.0,2019.0,2.0,3.4,97.0,3483.0,,,,,,
8603,261855,"Kuzola,lechantdesracines",LuciadeCarvalho,,,,HugoBachelet,,,,,,,"0,00581",Documentaire,,,,,,,France,20.0,6.0,2018.0,2.0,4.1,72.0,206.0,,,,,,
8604,261860,Hereditary,ToniCollette,GabrielByrne,AlexWolff,MillyShapiro,AriAster,,,AriAster,,,,"0,04368",Drame, Epouvante-horreur,,,,,,U.S.A.,13.0,6.0,2018.0,2.0,3.6,126.0,89652.0,,17893.0,2018.0,Hereditary,89652.0,10000000
8605,261861,SouthernBelle,,,,,NicolasPeduzzi,,,NicolasPeduzzi,,,,"0,01245",Documentaire, Drame,,,,,,France,11.0,4.0,2018.0,2.0,3.2,90.0,1060.0,183600.0,,,,,
8606,261925,APrimeiraMortedeJoana,LeticiaKacperski,IsabelaBressane,JoanaVieira,LisaGertumBecker,CristianeOliveira,,,SilviaLourenco,CristianeOliveira,JoaoNicolau,,"0,02284",Drame,,,,,,,Brésil,4.0,8.0,2021.0,2.0,3.1,91.0,894.0,,,,,,
8607,261959,L'IncroyablehistoireduFacteurCheval,JacquesGamblin,LaetitiaCasta,BernardLeCoq,ZelieRixhon,NilsTavernier,,,FannyDesmares,NilsTavernier,LaurentBertoni,,"0,02585",Comédie, Drame,,,,,,France,1.0,1.0,2019.0,1.0,3.2,105.0,256173.0,6081436.0,,,,,
8608,262013,Aga,MikhailAprosimov,FeodosiaIvanova,GalinaTikhonova,SergeiEgorov,MilkoLazarov,,,SimeonVentsislavov,MilkoLazarov,,,"0,01487",Drame,,,,,,,Bulgarie,21.0,11.0,2018.0,2.0,3.5,97.0,14403.0,,,,,,
8609,262014,AngPanahonngHalimaw,PioloPascual,ShainaMagdayao,PinkyAmador,BituinEscalante,LavDiaz,,,LavDiaz,,,,"0,02552",Drame, Musical,,,,,,Philippines,25.0,7.0,2018.0,2.0,3.8,234.0,371.0,,,,,,
8610,262030,JunkHead,,,,,TakahideHori,,,TakahideHori,,,,"0,01724",Aventure, Animation, Science Fiction,,,,,Japon,18.0,5.0,2022.0,2.0,3.5,101.0,6264.0,81755.0,,,,,
8611,262044,Hojoom,AbedAbest,ElahehBakhshi,BabakKarimi,BehzadDorani,ShahramMokri,,,ShahramMokri,NasimAhmadpour,,,"0,01503",Policier, Thriller,,,,,,Iran,24.0,10.0,2018.0,2.0,2.6,100.0,602.0,,,,,,
8612,262058,TheyShallNotGrowOld,,,,,PeterJackson,,,,,,,"0,03340",Documentaire, Historique, Guerre,,,,,Nouvelle-Zélande,3.0,7.0,2019.0,2.0,3.6,99.0,3054.0,17956913.0,,,,,
8613,262083,Hair,ShabnamAkhlaghi,ZahraBakhtiari,ShirinAkhlaghi,,MahmoudGhaffari,,,MahmoudGhaffari,,,,"0,01086",Drame,,,,,,,Iran,7.0,3.0,2018.0,2.0,2.8,78.0,73.0,8890.0,,,,,
8614,262084,Dokhtar,FarhadAslani,MerilaZare&#039;i,MahoorAlvand,ShahrokhForoutanian,RezaMirkarimi,,,MehranKashani,,,,"0,01086",Drame,,,,,,,Iran,21.0,3.0,2018.0,2.0,3.1,103.0,219.0,2000.0,,,,,
8615,262087,Vincentetmoi,,,,,EdouardCuel,GaelBreton,,,,,,"0,00735",Documentaire,,,,,,,France,21.0,3.0,2018.0,2.0,3.3,80.0,541.0,,,,,,
8616,262092,L'Adieualanuit,CatherineDeneuve,KaceyMottetKlein,OulayaAmamra,StephaneBak,AndreTechine,,,AndreTechine,LeaMysius,AmerAlwan,,"0,02467",Drame,,,,,,,France,24.0,4.0,2019.0,2.0,3.6,103.0,100079.0,4687200.0,,,,,
8617,262093,ThePlace,ValerioMastandrea,MarcoGiallini,AlbaRohrwacher,AlessandroBorghi,PaoloGenovese,,,IsabellaAguilar,PaoloGenovese,ChristopherKubasik,,"0,02093",Drame, Thriller,,,,,,Italie,11.0,12.0,2018.0,1.0,2.9,105.0,4234.0,5784397.0,,,,,
8618,262097,LeTraducteur,ZiadBakri,YumnaMarwan,DavidField,SawsanArsheed,RanaKazkaz,AnasKhalaf,,RanaKazkaz,MagaliNegroni,RanaKazkaz,,"0,01381",Drame, Thriller,,,,,,Syrie,13.0,10.0,2021.0,2.0,3.2,105.0,2975.0,,,,,,
8619,262099,NanFangCheZhanDeJuHui,HuGe,GweiLunMei,LiaoFan,WanQian,DiaoYinan,,,DiaoYinan,,,,"0,02134",Drame, Thriller,,,,,,Chine,25.0,12.0,2019.0,2.0,3.9,110.0,68436.0,12573.0,,,,,
8620,262109,RBG,RuthBaderGinsburg,GloriaSteinem,NinaTotenberg,,BetsyWest,JulieCohen(II),,,,,,"0,01209",Documentaire,,,,,,,U.S.A.,10.0,10.0,2018.0,2.0,3.8,98.0,5240.0,,,,,,
8621,262124,Jumanji:TheNextLevel,DwayneJohnson,JackBlack,KevinHart,KarenGillan,JakeKasdan,,,JakeKasdan,JeffPinkner,ScottRosenberg,,"0,02583",Aventure, Comédie,,,,,,U.S.A.,4.0,12.0,2019.0,2.0,2.7,124.0,785636.0,,18258.0,2019.0,Jumanji:TheNextLevel,785636.0,132000000
8622,262149,TintaBruta,ShicoMenegat,BrunoFernandes(II),GuegaPeixoto,SandraDani,FilipeMatzembacher,MarcioReolon,,FilipeMatzembacher,MarcioReolon,,,"0,01158",Drame, Romance,,,,,,Brésil,15.0,5.0,2019.0,2.0,2.7,118.0,406.0,122.0,,,,,
8623,262167,MesFreres,DavidArribe,ThomasGuerry,SachaGuerry,GuillemineBoulte,BertrandGuerry,,,SophieDavout,,,,"0,00935",Drame,,,,,,,France,4.0,7.0,2018.0,2.0,2.7,104.0,7188.0,48208.0,,,,,
8624,262181,Maisvousetesfous,PioMarmai,CelineSallette,CaroleFranck,Jean-MarieWinling,AudreyDiwan,,,MarciaRomano,AudreyDiwan,,,"0,02538",Drame,,,,,,,France,24.0,4.0,2019.0,2.0,3.4,95.0,55015.0,715999.0,,,,,
8625,262184,L'Autrecontinent,DeborahFrancois,PaulHamy,VincentPerez,AviisZhong,RomainCogitore,,,,,,,"0,02281",Drame, Romance,,,,,,France,5.0,6.0,2019.0,2.0,3.3,90.0,12476.0,972000.0,,,,,
8626,262185,Respect,JenniferHudson,ForestWhitaker,MarlonWayans,AudraMcDonald,LieslTommy,,,TraceyScottWilson,CallieKhouri,,,"0,02973",Biopic, Musical,,,,,,U.S.A.,8.0,9.0,2021.0,2.0,2.6,146.0,63758.0,30000.0,21056.0,2021.0,Respect,63758.0,55000000
8627,262188,HautetFort,IsmailAdouab,AnasBasbousi,MeriemNekkach,ZinebBoujemaa,NabilAyouch,,,NabilAyouch,MaryamTouzani,,,"0,02467",Drame, Musical,,,,,,Maroc,17.0,11.0,2021.0,2.0,3.2,102.0,15126.0,32790.0,,,,,
8628,262192,ShutUpAndPlayThePiano,ChillyGonzales,Peaches,LeslieFeist,JarvisCocker,PhilippJedicke,,,PhilippJedicke,,,,"0,00882",Documentaire, Musical,,,,,,France,3.0,10.0,2018.0,2.0,2.7,81.0,1714.0,11864.0,,,,,
8629,262198,Yocho:SanpoSuruShinryakusha,Kaho,ShotaSometani,MasahiroHigashide,,KiyoshiKurosawa,,,KiyoshiKurosawa,HiroshiTakahashi,TomohiroMaekawa,,"0,01365",Thriller,,,,,,,Japon,5.0,9.0,2018.0,2.0,3.3,140.0,12125.0,,,,,,
8630,262204,Brainious,MatthieuRicard,,,,StephanieBrillant,,,StephanieBrillant,,,,"0,01459",Documentaire,,,,,,,France,23.0,5.0,2018.0,2.0,2.6,93.0,1665.0,38051.0,,,,,
8631,262207,GameGirls,TeriRogers,TiahnaVince,,,AlinaSkrzeszewska,,,,,,,"0,00504",Documentaire,,,,,,,France,21.0,11.0,2018.0,2.0,3.4,85.0,359.0,,,,,,
8632,262223,HerSmell,ElisabethMoss,DanStevens,CaraDelevingne,AgynessDeyn,AlexRossPerry,,,AlexRossPerry,,,,"0,01403",Drame,,,,,,,U.S.A.,17.0,7.0,2019.0,2.0,2.8,134.0,2079.0,255599.0,,,,,
8633,262235,MatthiasetMaxime,GabrielD&#039;AlmeidaFreitas,XavierDolan,Pier-LucFunk,SamuelGauthier,XavierDolan,,,XavierDolan,,,,"0,02412",Drame,,,,,,,Canada,16.0,10.0,2019.0,2.0,3.3,121.0,87310.0,,,,,,
8634,262241,Acausedesfilles..?,JoseGarcia,Marie-JoseeCroze,AudreyFleurot,IreneJacob,PascalThomas,,,PascalThomas,NathalieLafaurie,NathalieLafaurie,,"0,01265",Comédie,,,,,,,France,30.0,1.0,2019.0,2.0,3.2,100.0,17054.0,106143.0,,,,,
8635,262264,LaTrincheraInfinita,AntoniodelaTorre,BelenCuesta,VicenteVergara,JoseManuelPoga,JonGarano,AitorArregi,JoseMariGoenaga,LuisoBerdejo,JoseMariGoenaga,,,"0,02284",Drame,,,,,,,Espagne,28.0,10.0,2020.0,2.0,3.4,147.0,2539.0,1465965.0,,,,,
8636,262271,J'aiperduAlbert,StephanePlaza,JulieFerrier,JosianeBalasko,VirginieVisconti,DidierVanCauwelaert,,,DidierVanCauwelaert,,,,"0,02587",Comédie,,,,,,,France,12.0,9.0,2018.0,2.0,2.5,100.0,33558.0,5162400.0,,,,,
8637,262272,TheMule,ClintEastwood,BradleyCooper,LaurenceFishburne,MichaelPena,ClintEastwood,,,NickSchenk,SamDolnick,,,"0,03340",Biopic, Drame,,,,,,U.S.A.,23.0,1.0,2019.0,2.0,4.1,116.0,659999.0,,18634.0,2018.0,TheMule,659999.0,50000000
8638,262274,Stebuklas,EgleMikulionyte,VytoRuginis,AndriusBialobzeskis,DanielOlbrychski,EgleVertelyte,,,EgleVertelyte,,,,"0,01516",Comédie dramatique,,,,,,,Lituanie,9.0,5.0,2018.0,2.0,2.9,91.0,187.0,106436.0,,,,,
8639,262275,VilleNeuve,,,,,FelixDufour-Laperriere,,,FelixDufour-Laperriere,,,,"0,01516",Animation, Drame,,,,,,Canada,26.0,6.0,2019.0,2.0,2.9,76.0,157.0,1332000.0,,,,,
8640,262276,Jevoisrouge,,,,,BojinaPanayotova,,,,,,,"0,01415",Documentaire,,,,,,,France,24.0,4.0,2019.0,2.0,3.5,83.0,2778.0,,,,,,
8641,262289,Land,RodRondeaux,FlorenceKlein,WilmaPelly,JamesColeman,BabakJalali,,,BabakJalali,,,,"0,02579",Drame, Western,,,,,,Italie,25.0,4.0,2018.0,2.0,3.2,110.0,3627.0,,,,,,
8642,262293,Ona20anspourchangerlemonde,,,,,HeleneMedigue,,,HeleneMedigue,,,,"0,01421",Documentaire,,,,,,,France,11.0,4.0,2018.0,2.0,2.8,86.0,8635.0,216000.0,,,,,
8643,262302,Grass,KimMin-Hee,Jin-yeongJeong,SaebyukKim,Hae-hyoKwon,HongSang-Soo,,,HongSang-Soo,,,,"0,01439",Drame,,,,,,,Corée du Sud,19.0,12.0,2018.0,2.0,3.3,66.0,5839.0,1000.0,,,,,
8644,262320,Donbass,BorisKamorzin,ValeriuAndriuta,TamaraYatsenko,LiudmilaSmorodina,SergeiLoznitsa,,,SergeiLoznitsa,,,,"0,02610",Drame, Guerre,,,,,,Ukraine,26.0,9.0,2018.0,2.0,3.4,121.0,6419.0,141067.0,,,,,
8645,262323,Lemonade,MalinaManovici,DylanSmith,SteveBacic,MilanHurduc,IoanaUricaru,,,IoanaUricaru,,,,"0,01452",Drame,,,,,,,Roumanie,13.0,3.0,2019.0,2.0,2.9,88.0,459.0,,,,,,
8646,262339,"Garabandal,soloDioslosabe",BelenGardeGarcia,FernandoGarciaLinares,RafaelSaminoArjona,JavierParedes,BrianAlexanderJackson,,,JoseLuisSaavedraGarcia,,,,"0,01384",Biopic, Drame,,,,,,Espagne,22.0,1.0,2020.0,2.0,1.3,96.0,3443.0,8.0,,,,,
8647,262344,TheStateagainstNelsonMandelaandtheothers,WinnieMandela,,,,NicolasChampeaux,GillesPorte,,NicolasChampeaux,GillesPorte,NicolasChampeaux,,"0,01724",Documentaire, Historique, Judiciaire,,,,,France,17.0,10.0,2018.0,2.0,3.9,103.0,11533.0,,,,,,
8648,262345,Lacordilleradelossuenos,PabloSalas,,,,PatricioGuzman,,,PatricioGuzman,,,,"0,02610",Documentaire,,,,,,,France,30.0,10.0,2019.0,2.0,3.6,85.0,18687.0,,,,,,
8649,262353,FotbalInfinit,CorneliuPorumboiu,,,,CorneliuPorumboiu,,,CorneliuPorumboiu,,,,"0,02175",Documentaire,,,,,,,Roumanie,6.0,6.0,2018.0,2.0,3.1,70.0,352.0,,,,,,
8650,262383,OSS117:AlerterougeenAfriquenoire,JeanDujardin,PierreNiney,FatouN&#039;Diaye,NatachaLindinger,NicolasBedos,,,Jean-FrancoisHalin,JeanBruce,JeanBruce,,"0,02338",Aventure, Comédie, Espionnage,,,,,France,4.0,8.0,2021.0,2.0,2.8,116.0,685878.0,13457801.0,20767.0,2021.0,OSS117:AlerterougeenAfriquenoire,685878.0,19818000
8651,262386,Luise,LuiseAschenbrenner,ChristaTheret,LeonardKunz,AleksandarJovanovic,MatthiasLuthardt,,,SebastianBleyl,MatthiasLuthardt,D.H.Lawrence,,"0,02610",Drame, Historique, Romance,,,,,France,5.0,7.0,2023.0,2.0,2.8,99.0,1215.0,,,,,,
8652,262394,Qu'est-cequ'onaencorefaitauBonDieu?,ChristianClavier,ChantalLauby,AryAbittan,MediSadoun,PhilippedeChauveron,,,PhilippedeChauveron,GuyLaurent,GuyLaurent,,"0,02266",Comédie,,,,,,,France,30.0,1.0,2019.0,2.0,2.4,99.0,2153093.0,87761988.0,18084.0,2019.0,Qu'est-cequ'onaencorefaitauBonDieu?,2153093.0,18316800
8653,262396,Fordv.Ferrari,MattDamon,ChristianBale,CaitrionaBalfe,TracyLetts,JamesMangold,,,JezButterworth,John-HenryButterworth,JasonKeller,,"0,02846",Biopic, Drame,,,,,,U.S.A.,13.0,11.0,2019.0,2.0,3.8,153.0,402917.0,,19199.0,2019.0,Fordv.Ferrari,402917.0,97600000
