distrib_score,Action,Animation,Aventure,Biopic,Comedie,Comedie dramatique,Comedie musicale,Drame,Epouvante-horreur,Famille,Fantastique,Guerre,Historique,Musical,Policier,Romance,Science Fiction,Thriller,Western,France,USA,Angleterre,Autres,jour_sortie,mois_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,budget_dollars,acteur_score,directors_score,scenarist_score,nombre_jour,jour_sortie_norm,cos_jour_mois,sin_jour_mois,cos_mois,sin_mois,cos_jour_semaine,sin_jour_semaine
0.01731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,12,2,3.0,59,4158,981,0.0,0.9325253375909258,2.0026634242371606,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,9,2,4.0,94,1002,992,1.1454819251234003,1.4361771196584807,0.4668089898972919,30,0.5666666666666667,-0.9135454576426011,-0.4067366430757998,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,2,2.9,100,3364,1000,3.192845845899714,1.6376041149885896,0.8232950629528147,31,0.5483870967741935,-0.954139256400049,-0.2993631229733574,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,10,3,3.3,150,2605,1000,2.6286546947718956,1.3427152497533237,0.4337907474958022,31,0.0967741935483871,0.8207634412072763,0.5712682150947923,-1.8369701987210297e-16,-1.0,-0.22252093395631434,0.9749279121818236
0.02466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,1,2,2.8,95,6355,1000,4.536777012764087,1.0093725327849383,0.0350877192982456,31,0.7741935483870968,0.15142777750457667,-0.9884683243281114,1.0,0.0,0.6234898018587336,0.7818314824680298
0.01439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,12,2,3.3,66,5839,1000,1.929005960260536,0.9536441658371224,1.104540335188018,31,0.6129032258064516,-0.7587581226927911,-0.651372482722222,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26,12,2,3.8,99,50910,1000,2.674064223229666,0.9923551748718508,0.023391812865497,31,0.8387096774193549,0.5289640103269624,-0.8486442574947509,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.01454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,3,2,1.7,74,50,1000,2.9327902918513264,0.6974085701959408,0.4977129291876556,31,0.2903225806451613,-0.25065253225872064,0.9680771188662043,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,2,3.4,86,470,1018,0.0,1.4356091216007307,0.5561924613513982,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,2,2.3,109,6460,1029,4.812029701172067,1.0304599711228892,1.543114413308903,31,0.25806451612903225,-0.05064916883871264,0.9987165071710528,1.0,0.0,0.6234898018587336,0.7818314824680298
0.01452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,2,3.1,77,824,1035,1.6130596623196898,0.0,0.0,31,0.5483870967741935,-0.954139256400049,-0.2993631229733574,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3.2,105,7863,1035,1.792338249215087,1.0353610910057718,0.0556498773816261,31,0.03225806451612903,0.9795299412524945,0.20129852008866006,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,2,3.0,40,5973,1046,0.0,1.542304808370399,0.0,28,0.5714285714285714,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24,7,2,1.6,90,65250,1055,3.976578302590313,1.1679575740435817,0.2610155752417347,31,0.7741935483870968,0.15142777750457667,-0.9884683243281114,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01549,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,3,2,3.4,131,13825,1066,4.689049634394532,2.3246218354194195,1.6743319493239648,31,0.25806451612903225,-0.05064916883871264,0.9987165071710528,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.00725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,2,2,4.2,62,713,1080,0.0,1.007830599573719,0.0,28,0.8214285714285714,0.43388373911755795,-0.9009688679024193,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,2,2.9,98,837,1080,2.099404878423665,1.1481027794749297,0.4075692798481886,31,0.3225806451612903,-0.4403941515576344,0.8978045395707416,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.02372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,2,2.6,100,87548,1080,5.695306258506031,2.4277660538792385,1.9165223822891624,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,2,3.0,90,27,1080,1.2650918981334847,0.0151515151515151,0.0,28,0.25,6.123233995736766e-17,1.0,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.00476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,2,3.2,96,812,1080,2.636403413662943,1.1437182007401037,0.2366973539459209,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01526,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,2,3.0,94,2052,1081,2.244755684595747,1.0849821384847336,0.1726089417091114,30,0.13333333333333333,0.6691306063588582,0.7431448254773941,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,6,2,2.0,98,147706,1096,2.1101849016710386,0.2504865165415624,0.3077992009727288,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.01354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,2,4.8,108,2273,1114,3.1928904625108445,1.7152663302333118,0.8532221643216953,28,0.7142857142857143,-0.2225209339563146,-0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,11,2,3.6,118,9303,1126,1.5095993643272618,1.4439149403393634,0.5326344179409452,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,2,3.3,96,4977,1136,0.3053182785141547,0.8329632607060152,0.0,31,0.3225806451612903,-0.4403941515576344,0.8978045395707416,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,4,2,3.6,90,47,1138,0.0,1.024156053879547,0.0827977534595564,30,0.5666666666666667,-0.9135454576426011,-0.4067366430757998,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,5,2,2.5,77,8561,1164,0.1649484536082474,1.1045686961868946,0.2087892999826298,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.01185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,11,2,2.6,107,2821,1181,0.0,1.2013545781145876,0.0,30,0.16666666666666666,0.5000000000000001,0.8660254037844386,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,11,2,3.0,95,1140,1192,1.9437116633780913,2.98195701583395,2.2542935108451423,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.00486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,9,2,2.4,82,264,1200,0.0,0.2786093001057411,0.2250014475131723,30,0.5333333333333333,-0.9781476007338057,-0.20791169081775907,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,2.5,103,2047,1275,2.819690632501468,0.9324661530979158,0.0350877192982456,31,0.03225806451612903,0.9795299412524945,0.20129852008866006,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.01439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,6,2,3.0,80,242,1334,1.4043937162493862,1.7836292163389753,0.6525389381043367,30,0.3333333333333333,-0.4999999999999998,0.8660254037844387,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.01754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,5,2,2.7,98,213,1341,1.778492998305436,1.3211097937085596,0.0,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.01128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,11,2,3.8,126,1956,1347,0.0,1.883546476588439,1.0183189796059402,30,1.0,1.0,-2.4492935982947064e-16,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,2,3.8,100,10061,1350,1.8297088211419492,1.485688652988714,0.4639793351151753,28,0.6071428571428571,-0.7818314824680301,-0.623489801858733,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01297,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,2,3.9,90,2553,1356,1.4795512105966506,1.0051044097622763,0.0350877192982456,30,0.26666666666666666,-0.10452846326765333,0.9945218953682734,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.01642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,12,2,3.6,96,3834,1424,2.224855695299264,0.8526340648270213,0.8706222065330472,31,0.41935483870967744,-0.8743466161445821,0.48530196253108104,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.0247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,7,2,2.9,137,472,1447,2.3597458792372645,1.4978067773158206,0.5954639606575258,31,0.8709677419354839,0.6889669190756865,-0.72479278722912,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,10,2,3.6,107,4878,1466,0.9268340657918033,0.9073169577668364,0.0350877192982456,31,0.3870967741935484,-0.758758122692791,0.6513724827222223,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.01516,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,7,2,3.3,91,2213,1470,2.4370750079554733,1.6406933730254598,0.7623183370968676,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.00798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,3.5,125,180,1477,1.7160180464530759,1.1202033355302743,0.1655955069191129,31,0.03225806451612903,0.9795299412524945,0.20129852008866006,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,6,2,3.2,100,69,1480,0.0,0.0876285611108436,0.0,30,0.7333333333333333,-0.10452846326765423,-0.9945218953682733,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,10,2,2.3,107,7585,1505,2.396871669696249,1.3250500718162102,0.918765560766603,31,0.9354838709677419,0.9189578116202306,-0.3943558551133187,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.01154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,3,2,3.0,90,233,1524,0.5865969481780836,0.7935883255208573,0.3240113485032714,31,0.8064516129032258,0.34730525284481945,-0.9377521321470808,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01245,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,2,3.4,100,2396,1536,0.0,0.7795108998786144,0.0,28,0.21428571428571427,0.22252093395631445,0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3,2,3.8,85,2836,1551,1.4129210903334406,0.9806355987442572,0.023391812865497,31,0.967741935483871,0.9795299412524945,-0.20129852008866028,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,2,3.4,102,11888,1612,3.5363737476786476,1.4480966311480672,0.5782749752055002,31,0.2903225806451613,-0.25065253225872064,0.9680771188662043,1.0,0.0,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,6,2,3.3,129,15299,1620,1.5492675012644939,1.418716848345016,0.4941230965201783,30,0.6,-0.8090169943749475,-0.587785252292473,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.00451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,2,3.0,90,265,1620,0.0,0.9014456491520711,0.0,31,0.12903225806451613,0.6889669190756866,0.72479278722912,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02587,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,3,2,3.3,87,190205,1623,4.28416950035502,1.5785614768057836,0.6802807615226718,31,0.5161290322580645,-0.9948693233918952,-0.10116832198743204,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12,2,4.1,75,366252,1623,0.0,2.076084196078805,1.158619427307756,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.01464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,3,2,3.7,40,10733,1701,0.0,1.3448744836270472,0.0,31,0.7096774193548387,-0.2506525322587205,-0.9680771188662043,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,5,2,3.9,88,678,1713,0.0,0.9277347269543812,0.023391812865497,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,12,2,4.3,110,263524,1737,4.255966021705863,1.6161137592497743,0.6567227181122186,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.01421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,2,3.2,118,1488,1755,2.0249002906512326,1.2985128028344586,0.3672051415667882,30,0.4666666666666667,-0.9781476007338057,0.20791169081775931,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.04368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,8,1,2.5,92,754,1776,4.435989511367411,1.6059092909669377,1.0368826356319842,31,0.03225806451612903,0.9795299412524945,0.20129852008866006,-0.8660254037844388,-0.4999999999999997,1.0,0.0
0.0247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,9,2,3.8,94,17350,1782,2.7977267447453094,1.8138555228771,0.6793991793067252,30,0.6,-0.8090169943749475,-0.587785252292473,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,5,2,3.3,84,3985,1785,0.0,0.1964746023977843,0.0350877192982456,31,0.8064516129032258,0.34730525284481945,-0.9377521321470808,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.04368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,7,2,1.4,96,82858,1800,4.3326233767347695,1.6059092909669377,0.1782178217821782,31,0.7741935483870968,0.15142777750457667,-0.9884683243281114,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2,2.9,117,274,1879,1.295853998594704,0.5908627560003707,0.6876266574025823,31,0.1935483870967742,0.3473052528448203,0.9377521321470804,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.01731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,10,2,4.1,75,40760,1922,0.0,1.286327559182707,0.4824271900874298,31,0.7419354838709677,-0.05064916883871266,-0.9987165071710528,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.01071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,2,3.2,78,15,1949,0.7785284598731267,1.1594880081135224,0.2798911470094378,30,0.36666666666666664,-0.6691306063588579,0.7431448254773945,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,7,2,3.3,100,1308,1967,0.0,0.9322481095662104,0.0350877192982456,31,0.9032258064516129,0.8207634412072763,-0.5712682150947924,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,2.8,90,317,1986,0.0,0.4738671114817904,0.5301372242487407,30,0.03333333333333333,0.9781476007338057,0.20791169081775931,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02583,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,3,2,2.6,102,18484,1988,4.1904098167721555,1.3906697154625705,0.4626252098894099,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,4,2,4.0,127,9083,2000,2.106654379634428,1.12052562102076,0.1853974871171327,30,0.6666666666666666,-0.5000000000000004,-0.8660254037844385,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.01128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,2,3.7,90,1105,2000,1.3675970078529394,0.979587840464163,0.0,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,1.0,0.0,0.6234898018587336,0.7818314824680298
0.01549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,9,2,3.6,90,16233,2000,3.5038808692723733,1.2630913409213242,0.3121492115255668,30,1.0,1.0,-2.4492935982947064e-16,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,11,2,2.4,110,13756,2000,4.161291988871086,2.0128584277917425,1.2531635166912278,30,0.9333333333333333,0.913545457642601,-0.40673664307580015,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,2,3.1,98,219,2000,1.7248746219101583,1.3551782883775878,0.0,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,9,5,2.9,149,20678,2000,0.0,2.088795526736204,0.0,30,0.4,-0.8090169943749473,0.5877852522924732,-0.5000000000000004,-0.8660254037844385,-0.9009688679024191,-0.433883739117558
0.02538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,2,2.6,88,116694,2000,4.2613481536086555,1.2373030058119312,0.4500028950263447,31,0.2903225806451613,-0.25065253225872064,0.9680771188662043,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.0247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,3,2,1.9,86,870,2000,2.936789663322119,0.7391582641584168,0.0,31,1.0,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.05556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,11,2,2.7,90,24,2008,0.0,0.924493294708649,0.7227143767008279,30,0.6333333333333333,-0.6691306063588585,-0.743144825477394,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.0247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,5,2,3.5,95,2885,2031,2.683097776384604,1.424582866923712,0.5220311504834694,31,0.8064516129032258,0.34730525284481945,-0.9377521321470808,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,9,2,3.0,98,2017,2077,1.4566409928990691,0.9902141098576246,0.0,30,0.9,0.8090169943749473,-0.5877852522924734,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.01328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,2,2.5,80,349,2077,0.0,1.998636464345356,1.3121417404898383,30,0.3333333333333333,-0.4999999999999998,0.8660254037844387,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.01481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,12,2,2.9,95,8022,2087,2.2179252858369467,0.8802953819299174,0.0,31,0.41935483870967744,-0.8743466161445821,0.48530196253108104,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,4.0,88,1190,2130,4.295013340942774,0.9933810150988742,0.6084187366105032,28,0.03571428571428571,0.9749279121818236,0.2225209339563144,0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558
0.02412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,3,2,3.5,82,20122,2160,0.0,1.3323731715958609,0.0,31,0.45161290322580644,-0.9541392564000488,0.29936312297335804,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,9,2,3.6,81,131,2160,1.741922308040533,0.929914362589259,0.2285912801806496,30,0.5666666666666667,-0.9135454576426011,-0.4067366430757998,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.01516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,10,2,3.1,97,456,2161,1.9195147663108412,0.9898959693173012,0.023391812865497,31,0.8709677419354839,0.6889669190756865,-0.72479278722912,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,8,2,3.6,98,24066,2239,2.410395797497215,1.542478637936171,0.0,31,0.5806451612903226,-0.874346616144582,-0.4853019625310812,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.01481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,2,3.1,87,842,2259,2.6736399617434516,1.1061998195046947,0.1772914133518615,30,0.4666666666666667,-0.9781476007338057,0.20791169081775931,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.01297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,2,3.8,98,1008,2278,2.599911558585832,1.0021069516194392,0.0350877192982456,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,2,3.8,118,2092,2279,0.0,1.2219301553676694,0.287997220774709,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,1.0,0.0,0.6234898018587336,0.7818314824680298
0.02467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,11,2,4.1,118,30078,2289,0.5170991471701142,1.4256270136963822,0.5899708816382487,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
